	multimodal_emotion	text_script
5627	7	네 아빠. 저 이제 힘내서 밥도 먹을거에요.
5628	7	아이구 착하네 우리 딸.
5629	5	아빠, 시위가 뭐예요?
5630	5	 시위? 시위가 어디 나와.
5631	5	저기, 티비에서요.
5632	5	아~ 요즘도 학생들이 시위를 하는구나.
5633	7	 시위가 뭔데요~~~
5634	7	음… 시위는, 저렇게 사람들이 모여서,        자기가 원하는걸 얘기하는 거야.
5635	5	왜요?
5636	7	왜냐면, 저 사람들은 힘이 약해서, 힘이 쎈 사람들한테..어…       자기 얘기를 하기 힘들거든. 그래서 저렇게 다같이 모여서       큰 소리로 자기 권리를 얘기하는거야.
5637	5	권리가 뭔데요?
5638	5	권리는… 음…. 사람들이 원래 받아야 하는 것들을 말하는거야.
5639	5	원래 받아야 하는 거? 그게 뭐지.
5640	5	예를 들어서 나리가 친구한테 맞으면 화가 나지?        왜냐면, 나리는 원래부터 친구한테 맞아서는 안 되니까.        그런걸 맞지 않을 권리라고 하는거야.
5641	6	아이, 너무 어렵다.
5642	7	나중에 다 이해하게 돼.
5643	7	그럼 아빠, 나도 시위 해도 돼?
5644	5	뭐? 무슨 시위?
5645	7	나도, 용돈 받을 권리가 있잖아. 그러니까 시위할래.
5646	6	아빠 나 심심해.
5647	5	심심해? 그럼 뭐 하고 놀지?        티비 볼까?
5648	7	티비에 재밌는 거 안 한단 말이야.
5649	5	핸드폰은?
5650	6	핸드폰은 엄마가 가져갔어.
5651	6	흠…. 그럼 뭐 하고 놀지?
5652	7	아빠가 재밌는 얘기 해줘.
5653	7	재밌는 얘기…. 그래. 알았어!
5654	5	뭔데, 뭔데?
5655	7	옛날 옛적에 이름이 ‘나리’인 한 소녀가 살았어.        나리가 사는 마을 깊숙한 곳에는       용이 되지 못해서 동굴 속에 살아가는 이무기가 있었어.       이무기는 마을 사람들이 매년 소녀를 바치지 않으면        화가 나서 사람들을 마구 잡아먹었지.        그래서 마을 사람들은 매년 이무기에게 열두살이 된 소녀를 바쳤단다.
5656	5	헐….
5657	5	그 해 나리는 열두살이 되었지.
5658	4	헐 어떡해!
5659	1	마을 사람들은 나리가 잠든 사이 나리를 보자기에 싼 다음       이무기가 사는 동굴로 데려갔어.
5660	6	나리 불쌍해….
5661	7	더 들어봐.
5662	2	그래서, 어떻게 됐는데요?
5663	7	마을 사람들이 떠나고 나리는 잠에서 깼지.        보자기에서 나온 나리는, 거기가 이무기가 사는 동굴인걸 눈치챘어.        저 멀리서 커다란 그림자가 다가오고 있었지.
5664	2	으아….
5665	7	나리는 고민했어. 이대로 동굴 밖까지 뛰어서 도망갈까?       그렇지만 이무기가 더 빠를 것 같았지.
5666	2	어떡해…
5667	1	그래서 나리는 다른 방법을 쓰기로 했지.
5668	5	그게 뭔데요? 뭔데요?
5669	1	기다려봐. 이무기의 그림자는 점점 커지고…       결국 이무기가 딱, 등장했을 때,        동굴에는 나리가 있었던 보자기만 덩그러니 놓여있었어.
5670	5	뭐야? 나리는 어디 갔대?
5671	7	어디 갔을까?
5672	7	음…. 날아갔나?
5673	7	비슷해! 나리는 동굴에 달린 고드름을 타고 동굴 천장에 딱 붙어있었어.
5674	5	우와!
5675	1	결국 허탕을 친 이무기는 동굴 안으로 들어갔어.        나리는 그냥 마을로 돌아가려다가 돌아섰어.
5676	5	왜요?
5677	4	이대로 가버리면 앞으로 또 다른 소녀들이 이무기 밥이 되는 거잖아.
5678	2	그건 그래.
5679	5	그럼 어떡해요?
5680	1	그래서 나리는 이무기를 죽이기로 결심했어.
5681	7	우와 나리 짱이다.
5682	7	그러니까.
5683	2	근데 이무기를 어떻게 죽여요? 엄청 크다면서요!
5684	6	그래. 이무기는 용은 아니지만,        사람이 상대하기엔 엄청 커다란 뱀이거든.
5685	5	근데 나리가 어떻게 혼자 죽여요?
5686	1	그래서 나리는 관찰하기 시작했어.
5687	5	관찰?
5688	7	그래. 나리는 동굴 천장에 매달려서 이무기를 관찰했어.       그랬더니 이무기가 낮 동안에는 동굴 안에서 잠만 자는거야.        이무기는 낮 동안에는, 잠만 쿨쿨 자다가,       해가 지고 나서야 일어나서 먹이를 찾아 헤멨지.
5689	7	그럼 낮 동안에 죽이면 되겠다.
5690	7	그렇지! 그래서 나리는 낮 동안 마을로 몰래 돌아와서        기다란 끈을 가지고 돌아왔어.
5691	5	끈?
5692	7	응. 끈에다가 기름을 잔뜩 적신 후에,        잠든 이무기를 온통 끈으로 둘러쌌지. 그러고는…
5693	5	그러고는?
5694	7	그 끈의 끝을 동굴 끝으로 뺀다음에, 거기에다 불을 붙였어.         불은 순식간에 끈을 타고 이무기의 몸을 감쌌지!        나리는 흡족하게 웃으며 마을로 내려왔단다.
5695	7	우와 멋있어. 나도 나리같은 사람이 될래!
5696	1	삼촌, 오늘은 왜 밖에 안 나가? 약속 없어?
5697	4	응…
5698	7	여자친구는 안 만나?
5699	4	삼촌… 여자친구랑 헤어졌어.
5700	5	헐. 미안해 삼촌.
5701	4	아니야. 너가 왜 미안해.
5702	4	그냥…… 아픈 데를 건드려서.
5703	4	아이구 괜찮네요.
5704	4	 진짜 괜찮아? 진짜로…?
5705	4	 나리야…. 삼촌 어뜩하냐.
5706	0	으이그… 삼촌, 여자친구 엄청 좋아했잖아. 결혼도 할거라고.
5707	4	그러니까…
5708	1	근데 왜 헤어진거야?
5709	4	여자친구가.. 바람이 났어.
5710	5	뭐?
5711	4	나보다 더 좋은 사람이 생겼대.
5712	0	뭐야. 완전 나쁜 사람이었네!
5713	4	근데 문제는...
5714	5	문제는? 뭔데?
5715	4	그 바람난 상대가 유부남이래…
5716	0	뭐어? 그 언니 진짜 미쳤다.
5717	4	그래서 자기도 지금 고민 중이래. 어떻게 해야 할지…
5718	0	뭐야. 그런 사람 만나지마. 삼촌이 훨씬 더 아까워.
5719	4	 나리야…
5720	0	이건 진짜 말도 안 돼. 삼촌, 우리 선생님 소개해줄게.       그 언니 만나지 마.
5721	4	그치만, 난 아직 마음 정리가 안 돼.        승연이가 나한테 줬던 편지들, 버리려고 꺼내봤는데.       괜히 편지 내용만 읽고 더 슬퍼진 거 있지…       나리야, 삼촌 진짜 바보지.
5722	6	어. 완전.
5723	4	너도 나중에, 진짜 좋아하는 사람이 생기면       삼촌 마음 이해할거야.
5724	1	나 지금도 좋아하는 사람 있는데?
5725	5	뭐? 진짜?
5726	1	어.
5727	5	이름이 뭔데?
5728	7	요한이.
5729	5	뭐야. 왜 삼촌한테 말 안 했어?
5730	0	삼촌은 승연이 언니 얘기 하느라고         내 얘기 잘 안 들었잖아.
5731	7	삼촌 오늘 왤케 꾸몄어? 어디 나가?
5732	7	어? 꾸민거 티 나냐...
5733	7	응 완전. 평소보다 너무 깔끔한데? 뭐야? 여자 생겼어?
5734	7	 엄마한텐 아직 비밀이다?
5735	7	으이그. 엄마 알면 또 잔소리 하지.        취업도 안 했는데 여자 만난다고.
5736	4	야… 너가 말 하면 어떡해. 삼촌 마음의 상처 받는다고. 마상.
5737	7	그래서. 어디서 만난 여잔데.
5738	1	그냥, 취준 스터디에서 만났어.
5739	5	와, 하라는 공부는 안 하고. 연애만 하네?
5740	1	그만 해. 공부도 할거니까. 우리 둘이 스터디 만들기로 했거든?
5741	5	둘이? 공부가 되겠어?
5742	6	오히려 둘이 하면 더 잘 되지~       같이 스터디 하던 남자애들 다 별로여가지고.       맨날 내 여친한테 수작이나 걸고…
5743	7	삼촌도 그 중 하나 아니고?
5744	7	야!
5745	2	알았어 알았어. 근데 이거 엄마한테 말 안해도 되나?
5746	1	되지 왜 안 돼?
5747	7	야 너 오늘 과외 안 하냐?
5748	1	과외? 오늘 쌤 아파서 안 하는데?
5749	5	 쌤이 아프다고? 왜.
5750	5	 어? 어… 그냥 몸살인 것 같다는데.      근데, 삼촌이 왜 이렇게 놀라?
5751	5	내.. 내가 놀라긴 뭘.
5752	7	아니, 방금. 쌤이 아프다니까 엄청 놀랐잖아.
5753	4	아닌데? 그냥 너. 수업 못 한다니까 놀란거지.
5754	7	그런게 아닌데?
5755	7	……..알았다 그래. 그 쌤한테 관심 있어서 그런다 왜.
5756	5	헐! 우리 쌤은 안 돼.
5757	5	왜?
5758	7	우리 쌤은 소중한 사람이어서, 삼촌한테 못 줘.
5759	7	야~ 삼촌이 어때서. 이렇게 된 김에 좀 도와줘라.       쌤은 뭐 좋아하셔? 쌤이 좋아하는 영화나 책 같은 거 없어?      아 맞다, 쌤 남자친구는 있어?
5760	4	….어.
5761	5	헐…. 남자친구 있다고?
5762	4	미안. 근데, 가능성이 아예 없는 건 아니야.
5763	5	 왜?
5764	4	쌤 남친이랑 헤어진대. 쌤이 아픈데도 관심도 없고,           지금 자기 혼자 친구들이랑 여행 가버렸대.
5765	5	와 진짜 양아치네. 야 헤어지라 그래. 삼촌이 훨씬 잘해줄테니까.
5766	1	삼촌, 군대 가면 많이 힘들어?
5767	2	군대? 지옥이지 지옥.
5768	4	진짜?
5769	1	왜. 누구 군대가?
5770	4	한별이 오빠 다음 달에 군대 간대.
5771	5	한별이? 아 우리 사촌. 군대 갈 때가 됐구나.
5772	4	군대는 왜 가야 해? 그렇게 힘든데.
5773	3	나라에서 부르잖냐. 안 가면 영창 가야 돼.
5774	1	영창이 뭐야?
5775	0	군대에 있는 감옥이야. 삼촌도 한 번 갔다왔어.
5776	3	헐…. 삼촌 감옥도 갔어?
5777	1	그래.
5778	5	왜? 삼촌 나쁜 짓 했어?
5779	6	아니 그런 건 아니고… 삼촌이 휴가 나왔다가 복귀를 좀 늦게 했거든.        그래서 탈영인 줄 알고 나 잡으러 왔다니까?
5780	4	탈영은 뭔데?
5781	6	군대가 싫어서, 군대에서 탈출하는거.
5782	4	그래서, 삼촌은 그게 아니었다고?
5783	6	난 그냥 늦잠을 좀 잤어….
5784	1	이미 많이 먹었어요 배 불러요.
5785	7	"그래도, 점심은 점심이고 저녁은 저녁이지. 	많이 먹어야 키도 많이 크지."
5786	2	"근데 속이 너무 더부룩해요. 	지금 더 먹으면 체할 것 같아요."
5787	2	"그래? 그럼 어쩔 수 없지. 	소화제라도 줄까?"
5788	7	괜찮아요. 그냥 한끼 안 먹으면 괜찮을 것 같아요.
5789	7	"그래? 그러면 알았어. 	이따가 혹시 배 고파지면 얘기해, 고모가 약과하고 있는 거 좀 줄게."
5790	7	네 고모 감사합니다.
5791	7	"아 맞다, 너희 아빠가 그러는데, 	이번에 현우가 교육청 영재원에 들어갔다며?"
5792	7	 네…
5793	7	"어이구 장하다. 	어렸을 때부터 과학 실험하고 그런 거 좋아하더니."
5794	7	영어 영재로 들어갔어요.
5795	7	"아….그렇구나. 	영어도 좋지. 영어 해 놓으면 쓸 곳이 얼마나 많은데."
5796	0	 아 싫다고요! 제 껀데 왜 고모가 그래요! 제가 싫다고요!
5797	4	"현우가 왜 이렇게 떼를 쓸까? 	이제 떼 쓸 나이는 지난 것 같은데."
5798	0	"아니, 이게 떼를 쓰고 안 쓰고 문제가 아니라, 	제거를 왜 고모 맘대로 다른 사람한테 주냐고요."
5799	0	"지우가 갖고 싶다잖아. 	지우 아직 애기고. 형으로서 양보도 할 줄 몰라?"
5800	0	"그거 그냥 장난감 아니에요. 	프라모델인데. 막 지우처럼 가지고 놀면 망가진다고요."
5801	5	"우와~ 프라모델이면 현우가 만든거야? 	현우 대단하다. 그런 걸 선물로 받은 지우는 너무 좋겠다. 	형의 사랑도 듬뿍 느껴지고."
5802	0	"저는 주기 싫다니까요… 	안 줄거에요. 고모가 지우한테 새 거 사주거나 하세요."
5803	2	"현우야아~ 고모가 너한테 뭐 부탁하는 거 봤니? 	한 번만 지우한테 양보하자."
5804	0	"저번에도 그렇게해서 제 로봇 가져가셨잖아요. 	두 번은 안 속아요. 	가져가실거면 돈 내고 사가시던가요."
5805	4	"우리 현우가 용돈이 필요하구나? 	저 장난감 얼만데?"
5806	6	장난감 아니고 프라모델이요.
5807	6	그래, 저 프라모델 얼만데?
5808	6	25만원이요.
5809	0	25만원? 무슨 저 쬐끄만게 25만원이나 해?
5810	6	원래 정교하게 잘 만들어진 것들은 비싸요.
5811	5	니가 무슨 돈이 있어서 저런 비싼 프라모델을 샀어?
5812	0	"세뱃돈하고 용돈하고 모아서 산 거에요. 	저거 사려고 진짜 오래 모았어요. 	그래서 지우한테 그냥은 못 줘요."
5813	6	저거 갖고 논지는 얼마나 됐어?
5814	0	"저거는 갖고 노는 게 아니라 전시해놓고 감상하는 거에요. 	그래서 높은 찬장에 둔 건데, 	그거 고모가 꺼내서 지우한테 주신 거잖아요."
5815	6	"그랬구나. 근데…지우가 너무 갖고 싶어하는데, 	이번 한 번만 양보하면 안될까?"
5816	0	안돼요. 저번에도 한 번만이라 하셔놓고.
5817	2	그러면, 고모가 지우한테 안된다고 얘기해야겠지?
5818	0	네 그렇게 하셔야될 것 같아요.
5819	0	"알았어. 	근데 현우 너도 참 독하다. 	동생한테 한 번쯤 양보할 법 한데."
5820	0	포기 안 하는 고모가 더 독해요.
5821	7	고모고모! 선물 사왔어요?
5822	6	 무슨 선물?
5823	0	고모 지난 번에 프랑스 간다고 선물 사온다고 그랬잖아요!
5824	7	"그래? 내가 그런 약속을 했었나? 	기억이 잘 안나는데?"
5825	2	"어? 분명히 저번에 통화할 때 프랑스 간다고 	선물 사온다고 그랬는데."
5826	7	"고모가 그런 말을 했나? 	정말로 기억이 안 나네?"
5827	4	에이…그러면 선물 없어요?
5828	6	"미안해서 어떡하지. 	고모가 깜빡 잊어버렸어."
5829	7	" 	아니에요 괜찮아요. 그럴 수 있죠."
5830	7	"그래 현우야 미안해~ 고모가 다음에 어디 가면 	꼭 현우 선물 제일 먼저 살게~라고 할 줄 알았지롱? 	당연히 선물 사왔지."
5831	7	정말요? 뭐요? 뭐 사왔어요?
5832	7	"지금 차에 있어. 고모부가 주차하고 	가지고 올라오실거야."
5833	7	우와! 고모랑 고모부 짱이다!
5834	7	"우리 짱이지? 	그럼 이따가 고모 어깨 좀 주물러봐봐."
5835	1	현우야. 아까 먹은 거 그냥 식탁에 올려놓고 들어갔어?
5836	6	 네.
5837	0	자기가 먹은 건 자기가 치우는 게 우리집 규칙인데?
5838	0	 아. 다음에는 치울게요
5839	0	고모가 얘기하는데 고모 안 볼거야?
5840	2	 죄송해요. 근데 지금 진짜 금방이라서..
5841	0	뭐가 금방인데?
5842	2	네? 뭐라고요?
5843	0	현우야. 핸드폰 잠깐 집어 넣고.
5844	0	아…잠깐만요 이 판만 깨면 돼가지구.
5845	0	김현우. 아빠 부른다?
5846	2	" 	아 알겠어요. 뭐 하라고요?"
5847	0	내가 한 얘기 듣기는 했었니?
5848	6	"	오셨어요."
5849	4	" 	우리 현우 오늘 뭐 속상한 일 있었어?"
5850	6	아니에요. 그런 거 없어요.
5851	4	컨디션이 좀 안 좋은 것 같은데?
5852	6	아니에요 그런 거.
5853	7	그렇구나….밥은 맛있게 먹었어?
5854	6	네
5855	7	뭐가 제일 맛있었어?
5856	6	게장이요.
5857	7	"맞다 현우 게장 좋아했지? 	게장이 제일 맛있었구나. 그게 다야?"
5858	6	게장이 제일 맛있었어요.
5859	4	"에이, 현우가 고모 갈비 먹고 싶다고 그래서 	고모가 특별히 갈비 해온 거였는데, 그건 별로 맛이 없었어?"
5860	6	그것도 맛있긴 했어요.
5861	4	현우 반응이 너무 시큰둥하네.  다음부터는 고모 갈비 하지 말아야겠다.
5862	6	네…뭐….
5863	4	"진짜? 그럼 다음부터 고모 갈비 안해도 돼? 	앗싸. 할 일 줄었다. 다행이네?"
5864	6	네….
5865	4	"	왜 그래 현우야… 무슨 일 있어?"
5866	6	아니에요. 무슨 일 진짜로 없어요.
5867	4	"고모가 보기에는 무슨 일 있는 것 같은데? 	진짜 얘기 안 해줄거야?"
5868	4	아니…그냥…갈비가….
5869	4	갈비가? 갈비가 입에 안 맞았어?
5870	4	"아니요. 맛있었는데. 	맛있긴 했는데…. 	저는 소갈비일줄 알았어요."
5871	5	아….
5872	6	근데 이번에 돼지갈비여서.
5873	4	이번에 돼지갈비라 실망했어?
5874	6	그냥, 고모 소갈비가 더 맛있는 것 같아요.
5875	4	"알았어. 다음에는 꼭 소갈비로 해올게. 	고모가 거기까지는 미처 생각을 못했다."
5876	7	갈비 먹고 싶어! 갈비!!
5877	5	갈비? 고모가 갈비 해줄까?
5878	7	아니. 괜찮아.
5879	4	먹고 싶다며.
5880	6	고모가 해준 거 말고, 외숙모가 해준 갈비 먹고 싶어.
5881	4	"왜~ 고모도 요리 잘 해. 	알잖아. 너 고모 동그랑땡이 세상에서 제일 맛있다며?"
5882	6	"이제 마음 바뀌었어. 	외숙모가 해준 갈비가 제일 맛있어."
5883	4	헐. 배신인건가?
5884	7	고모 동그랑땡도 맛있긴 해.
5885	4	"맛있긴 해? 	와…나 너무 섭섭하다. 	오늘 새벽부터 내가 현우 생각하면서 	동그랑땡을 얼마나 부쳤는데."
5886	4	미안해 고모.
5887	1	뭐가?
5888	6	"내가 거짓말을 못해서. 	이런 내가 나도 싫어. 	입에 발린말도 좀 할 줄 알고 그래야 되는데."
5889	7	"우리 현우 요즘 공부는 잘 하고 있어? 	부모님 속은 안 썩이고?"
5890	6	 뭐 그냥 그런 것 같아요.
5891	4	"성적은 좀 올랐어? 	수학학원 새로 다닌다며."
5892	6	엄마가 다니라고 하니까 그냥 다니는거죠.
5893	4	그런거구나.  요즘은 엄마한테 많이 안 혼나고?
5894	4	"평소랑 그냥 비슷비슷해요. 	똑같죠 뭐."
5895	6	고모가 이런 얘기 하는 거 불편해?
5896	6	….명절 스트레스가 이런건가 싶어요.
5897	5	뭐라고?
5898	6	친척들이 자꾸 사생활 물어보고 그런거요.
5899	4	고모가 이런 얘기해서 명절 스트레스를 받는단 말이야?
5900	4	네…조금요.
5901	1	고모 식사 하시래요.
5902	1	 어 잠깐만. 이것만 하고 가서 먹을게 잠깐만.
5903	6	고모는 근데 왜 요리 안 해요?
5904	4	미안해. 일이 너무 많이서 그래.
5905	0	"고모는 왜 이렇게 맨날 일이 많아요? 	회사가 많이 바빠요?"
5906	6	"그러게 말이다. 왜 이렇게 맨날 일이 많고 바쁜지. 	미안해. 고모가 설거지 할게."
5907	0	"저번에도 고모가 설거지 한다고 해 놓고 안 했잖아요. 	밥 먹고 바로 누웠던 거 기억 나는데."
5908	4	미안해. 고모가 너무 피곤해서 그래.
5909	0	"우리 엄마도 엄청 피곤한데, 와서 요리도 하고 설겆이도 하고 그래요. 	나도 피곤해도 내가 할 수 있는 것들은 하구요."
5910	7	"그래. 현우야. 고모가 항상 기특하게 생각하고 있어. 	뭐 필요한 거 있니? 	고모가 사줄게."
5911	6	"맨날 돈으로만 때우려고 하지 마세요. 	돈이 전부는 아니에요."
5912	0	너 왜 이렇게 말을 안 듣니?
5913	0	제가 뭘요?
5914	0	니가 그걸 몰라서 물어보는거야?
5915	0	모르니까 물어보죠.
5916	0	"수업시간에 자꾸 휘파람불고, 	리모콘 가져다가 티비 끄고. 	수업에 방해되게 그게 뭐하는 짓이야?!"
5917	6	그거 저 아닌데요?
5918	0	뭐라고?
5919	6	"그거 저 아니라구요. 	선생님이 제가 휘파람 불고 하는 거 보셨어요?"
5920	0	다른 애들 얘기 들어보니까 다 니가 했다고 그러던데.
5921	0	선생님이 직접 보신 거 아니잖아요.
5922	0	"다른 애들이 다 니가 그랬다잖아! 	니가 그런게 아니면 애들이 왜 니가 그랬다고 그래!"
5923	6	"그건 저도 모르죠. 제가 어떻게 알아요. 	그건 다른 애들한테 물어 보셔야죠."
5924	0	김현우 이게 보자보자하니까. 너 선생님이 만만하지?
5925	7	" 	선생니임."
5926	5	 어 현우야. 왜?
5927	5	쌤 혹시, 저희 국어 시험 본 거 성적 나왔어요?
5928	5	오늘 아침에 시험 본 거?
5929	1	네.
5930	5	그거 아직 채점 안했는데?
5931	6	아…그거 성적 언제쯤 볼 수 있어요?
5932	7	"어, 아마 좀 이따가 채첨하면 	내일은 볼 수 있겠다."
5933	6	저는 지금 보면 안돼요?
5934	5	왜?
5935	5	저 백점 맞으면 엄마가 블루투스 헤드셋 사준다고 그랬거든요.
5936	5	정말? 국어 백점 맞으면?
5937	6	아니요 국영수 올백 맞으면요.
5938	5	그럼 다른 과목 시험들도 다 보고 나중에 한꺼번에 아는 게 낫지 않아?
5939	6	"근데 그냥 궁금하잖아요. 	국어 잘 봤는지. 저는 국어가 제일 어려워요."
5940	6	"그래? 	선생님이 지금은 다른 거 하고 있어서 채점이 좀 힘든데, 	내일까지 기다려주면 안될까?"
5941	7	"그럼 어쩔 수 없죠 뭐. 	괜찮아요."
5942	7	그래 현우야. 쌤이 오늘 채점해서 내일 현우부터 줄게.
5943	7	 네 감사합니다!
5944	7	그래. 들어가봐~
5945	5	" 	쌤 근데 사탕 어디 갔어요?"
5946	5	사탕? 무슨 사탕?
5947	6	왜 쌤 책상 위에 있던 엄청 큰 사탕 통 있었잖아요.
5948	5	아 그거. 다 먹어서 치웠지?
5949	6	아…그랬구나. 엄청 컸는데 벌써 다 먹었네요?
5950	5	"너희 나눠주다보니까 금방 다 먹었네? 	왜 사탕 먹고 싶어?"
5951	7	 네.
5952	7	어제 인터넷으로 주문 했으니까 금방 올거야.
5953	6	아 누나 진짜 짜증나. 누나 집에 오지 말라고 해.
5954	0	누나한테 말 그렇게 하면 안 된다고 했어 안 했어?
5955	6	"아 누나 진짜 짜증나. 	맨날 와서 술주정 부리고 나 때리고."
5956	5	"현아가 때렸어? 	어디?"
5957	6	어제 팔 때리고, 발로 차고 그랬어.
5958	0	"이노무 기집애가 술 처먹고 들어오면 	곱게 디비 자라고 그랬더니. 	개버릇 남 못준다니까 아주 그냥."
5959	6	"아 그러니까. 대체 그런 술주정은 어디서 배운거래? 	누나같은 사람은 술을 법적으로 금지시켜야 돼."
5960	0	누나 지금 어딨어? 다시 갔어?
5961	6	아니, 아까 보니까 자기 방에서 자는 것 같던데?
5962	0	시간이 몇 신데 아직도 자?
5963	5	2시.
5964	0	"아니, 그 말이 아니잖아. 	안되겠네 이거이거."
5965	6	엄마가 가서 좀 혼내줘. 그리고 앞으로 집에 오지 말라 그래.
5966	0	"그래도 내 새낀데 어떻게 집에 오지 말라고 그러냐? 	너도 그래. 그래도 니네 누난데, 집에 오지 말라니 	너무 매정한 거 아니야?"
5967	0	너 일로 와봐!
5968	5	 왜?
5969	0	너 실내화 주머니 또 잃어버렸어?
5970	5	어? 어떻게 알았어?
5971	5	잃어버린지 얼마나 됐어?
5972	5	잘 모르겠는데…. 한 이 주 됐나?
5973	6	왜 엄마한테 말 안했어?
5974	5	"엄마한테 말하면 혼나니까. 	 근데…엄마 어떻게 알았어?"
5975	6	"너희 학교 선생님한테 전화왔어. 	애가 일주일이 넘게 실내화가 없어서 맨발로 다니는데 알고 계셨냐고."
5976	6	아씨…그건 생각을 못 했네.
5977	6	"아무리 혼나는 게 무서워도 그렇지, 	다른 애들 다 실내화 신고 다니는데, 	너만 맨발로 다니면 어떡해?"
5978	6	미안해… 다음부터는 말 할게.
5979	0	미안하다고 말로만 하지 말고, 다음부터는 잃어버리지 좀 마 덜렁아.
5980	6	아줌마, 배고파요.
5981	5	그래? 동운이 뭐 먹고싶은 거 있어?
5982	5	나 랍스터요.
5983	6	"랍스터? 	 그건 지금 구할 수가 없는데."
5984	6	"아아아~!!	 랍스터~~~ 그냥 포장하면 되잖아요."
5985	6	"지금 9시가 넘었잖아.	 가게들이 다 문 닫았지."
5986	6	아아~ 마트가서 사오면 되잖아요 그럼.
5987	6	"아줌마가, 랍스터 요리를 할 줄을 몰라.	 고사리 남은 거 있는데, 비빔밥 해줄까?"
5988	6	"아! 그거 맛없어!	 랍스터 그냥 소스해서 구우면 되잖아요!	 아줌마 그런 것도 할 줄 몰라요?"
5989	6	"아줌마가 먹어본 적이 없어서, 할 줄을 몰라.	 그리고 자기 전에 먹기에 너무 과하다, 동운아."
5990	5	아줌마, 랍스터도 안 먹어봤어요?
5991	6	랍스터 비싸. 그거 먹을 돈이면 아줌마 일주일을 사는데.
5992	5	아줌마 거지에요?
5993	0	뭐?
5994	0	엄마. 민준이가 또 내 물건 부셨어!
5995	5	"아이고, 그랬어?	 민준이가 실수로 그랬나보다. 어떤 건데?"
5996	6	내 팽이랑 게임기랑!
5997	6	"아이구, 서준이가 제일 아끼는 걸 부셔버렸어?	 민준이 몰라서 그랬을 거야. 아직 아가잖아. 엄마가 민준이한테 사과하라고 할게."
5998	6	"민준이 짜증나! 	 쟤 다시 데려가라고 하면 안돼?"
5999	6	"서준아, 민준이도 이제 우리 가족이라고 그랬지.	 그런 말하면 엄마도 민준이도 속상하잖아."
6000	0	"쟤가 왜 우리 가족이야?	 쟤 다른 엄마 있잖아!"
6001	6	"민준이 엄마는, 이제 엄마야.	 서준이도 다른 엄마가 낳아주셨지만, 엄마 아들이 됐잖아."
6002	0	"나는 다른 엄마가 버리고 갔고,	 민준이는 다른 엄마가 키우고 있었잖아."
6003	6	"그 분은 민준이가 가족을 찾을 때까지 잠시 맡아주신 분이셔.	 민준이도, 서준이랑 똑같아."
6004	5	민준이도 다른 엄마가 버렸어?
6005	6	"그렇다기보다 엄마한테 주신 거지.	 민준이 엄마 아들 하라구."
6006	4	걔도 불쌍하구나.
6007	4	서준이는 엄마 아들하는 거 싫어?
6008	5	아니 좋아.
6009	4	"근데 왜 불쌍해. 	 엄마는 서준이랑 민준이 만나게 돼서 너무 기쁜데.	 그렇게 말하면 엄마 속상하잖아."
6010	4	"아니, 그렇다기보다	 그냥 버려진 게 불쌍하잖아."
6011	0	"버려진 게 아니라니까.	 엄마랑 만날 때까지 잠깐 기다리고 있었던거지."
6012	0	"엄마, 나도 이제 알 거 다 알거든?	 다른 엄마들이 우리 버린 거잖아.  그래서 엄마가 우리 데려온 거잖아."
6013	1	음..서준이 저번에 바자회에 내놨던 커다란 곰인형 기억하지?
6014	1	응.
6015	4	"그거, 서준이 엄청 아끼던 인형이어서	 바자회에 들고 갈 때 엄청 속상해했잖아. 그지.	 서준이 막 울었잖아."
6016	4	응. 방이 너무 좁아서, 어쩔 수 없었잖아.
6017	4	"다른 엄마들도 마찬가지셨을 거야.	 그 엄마들이 민준이랑, 서준이랑 안 사랑하는 게 아니고,	 방이 너무 좁아서, 같이 살 수가 없어서, 	 어쩔 수 없이, 더 좋은 방에서 살라고, 보내주신 거야."
6018	5	그런 거야?
6019	1	그럼.
6020	4	그건 좀 슬프다.
6021	4	"그지.  그래도 우리 이렇게 다같이 한 집에서 만나게 됐잖아.	 엄마는 기뻤어. 다른 엄마들한테 미안하지만."
6022	1	 고마워 엄마.
6023	4	"..엄마도 고마워. 엄마한테 와줘서.	 민준이도 예뻐해줘. 우리 가족이잖아."
6024	0	그럼 엄마가 민준이한테,  내 물건 좀 건들지 말라고 얘기해줘.  내 말은 안 듣잖아!
6025	4	"민준이가 형 장난감이 멋져보이나봐. 	 엄마가 민준이도 장난감을 사줘야겠다."
6026	7	그럼...내 장난감 걔 주고, 나 게임기 새로 사주면 안돼?
6027	5	너어~ 머리 굴린다?
6028	7	아니, 걔는 내 거 좋아하잖아.
6029	4	민준이도 새 장난감이 좋지 않을까?
6030	4	아가여서 아무 것도 모를 거 같은데?
6031	7	"아가들도 새 건 알지.	 알았어. 서준이가 민준이랑 잘 놀아주니까,	 둘 다 사줄게."
6032	7	진짜?? 오예!
6033	2	 선생님.
6034	7	어. 민호야 무슨 일이야?
6035	2	그게요...
6036	7	" 민호야 와서 앉아.	 앉아서 천천히 얘기해봐."
6037	2	 어.. 그게요...
6038	2	응~ 무슨 일인데 민호가 이렇게 뜸을 들일까?
6039	2	저...
6040	1	응~
6041	2	학원 그만 둘래요.
6042	5	응?  음.. 어머니랑 얘기가 된 사항이니?
