multimodal_emotion	text_script
0	장난 말고 요놈아. 이제 내 나이가 내일 죽어도 이상치 않은 나이여.
6	 이거 계산 좀 해줘.
1	인천에 가면 더 예쁜 여자친구를 만날 수도 있을걸?
2	"아, 뭐에요. 무서워요...	 근데 할아버지가 왜 저한테 그러는 건데요?"
4	응. 그러니까 항상 얇은 옷을 챙겨 다니면서 체온을 유지해야 돼.
0	너 할아버지 말 듣고 있니?
4	 윤성이… 세상을 진짜 모르는구나?
6	"네! 그렇다니까요. 	 제가 똑똑히 기억해요!"
0	여기서 그 얘기가 왜 나와요!
7	네. 벽돌만 다시 쌓아놓으면, 아무도 몰라요.
6	그치만 조상님들은 옛날 사람이라서,       피자나 치킨은 먹어보신 적이 없을거야.
5	 대박. 설마 선물을 다 똑같이 돌린 거야?
7	오빠오빠.
1	가격도 안 봤어? 거스름돈 얼마 남았는데.
1	2월 말에서 3월 초 될 것 같아요.
0	제발 좀 밤에는 조용히 해달라고요. 아파트 혼자 사시는 거 아니잖아요?
4	 저… 그럼. 이거.
0	그런 게 어디있어! 친구는 친구지.
3	안되면? 어쩔건데. 니가 지금 내 머리에 한 짓을 봐.
2	근데 선생님이 잘 가르쳐주셔서, 쏙쏙 기억에 다 박혔어요!
6	아니고… 안내음에 닭 울음 소리가…
4	 어제는 버피 2세트, 스쿼트 2세트, 러닝 30분 했고… 오늘은...
4	네, 그러니까 할아버지, 너무 속상해 하지마세요.
2	면접관 바로 들어온대잖아요.
6	그런가봐요. 우리 할아버지도 운동 좀 하시라 그래야겠어요.
7	어. 그래야겠어. 경훤이 가져가라고 해.  자도 피로도 안 풀리고. 난 수건 자고 자는 게 더 편한 거 같아.
4	그런데, 왜 다들 걔랑 안 놀려고 해?
4	 하아, 이제 너도 그만 잊을 때가 됐다. 오래했다.
3	나는 그냥, 맨날 마시던 맥주 마시면서 좋은 게 좋다, 하고 살란다. 너나 새로운 경험 많이 해라.
7	와 주셔서 감사합니다.
2	네, 네 알고 있습니다...
0	니 젓갈집 간판 내가 내린다. 넌 끝났어.
4	있잖아. 그냥 좀 보여줘. 보기만 할 거야.
0	에이. 겨우 과자 하나 먹는 걸 가지고 뭘 그래? 동네 장사 하면서.
7	"그 가방을 내가 어떻게 들고 가냐?	 너 엄청 무겁거든?"
4	왜? 너도 형이 귀찮냐?
4	그러게. 나는 이제 조금만 더 참아보고. 아니다 싶으면 헤어질려고.
6	 아 이새끼가.
4	아 여기 화장실이 조금 먼데…
3	뭐… 궁예는 아니지만 진짜 운동하는 사람들은 티가 좀 나거든요.
0	글자만 보이면 다 괜찮다는거에요?
5	돈 달라고?
7	걱정 마. 한 십 분만 더 기다려, 알았지?
6	장난감 아니고 프라모델이요.
3	뭘 끝이야… 요즘 당뇨는 병도 아니야.
5	형님 살이 좀 빠지신 것 같네요.
5	그지. 선생님도 신기해.
5	그럼 먹으면 안 되겠네…. 근데 너무 맛있는데.
4	하도 학교에서 말썽만 일으키니까 부모님이 노발대발 하셨나 봐. 이번 중간고사 평균 70점 못 넘기면 전학 보내버리겠다고 으름장을 놨다나.
5	그래서 누나는 뭐라고 했는데?
2	그러게 무슨 얘기 하는거지?
3	여자 마음 그렇게 잘 알아서 여태 모태솔로냐?
1	자네 형님은 좀 어떠셔?
3	누나 되게 지금 미친 사람처럼 말 하고 있어.
4	남의 아들 결혼에 감놔라 배놔라 하지 말아라.
6	뭐 해봐서 나쁠 건 없지 않을까요? 그래도 같이 산 정이 있는데,         형수님도 마음 흔들리실 수 있잖아요. 그리고 집에서 진짜로 변화하는 모습을 보여주세요.
4	응.. 학교에서 전공하긴 했는데.. 그게 다큐멘터리 편집은 아니었어..
1	어. 나 맨날 만지는데.
3	아 몰라몰라몰라. 물어보지 마.
3	그래도. 안돼. 아가씨는 알 거 아니야? 내 원래 비밀번호. 그걸 알려줘.
5	그러냐? 사업 좋지. 어떤 사업이냐?
3	그래?
3	와, 양심이 있어라. 그 얼굴에 10대로 보이고 싶냐?
0	이 방을 나가면, 저도 이 회사 고객입니다.
4	"나, 저번에 어학캠프 갔을 때, 	 너무 재밌었어. 외국어 배우는 것도 그렇고,	 외국에서 새로운 문화 배우는 것도 그렇고.	 계속 그렇게 살고싶어."
2	네 알겠습니다. 조금만 기다리세요.
1	언니도 요즘 학교 생활 힘들어? 언니 공부도 못 하잖아.
5	각서요? 무슨 각서를… 쓰면 되나요?
1	있다 저녁에.
0	야 너가 스무살 되어봐. 돈 버는 게 쉬운지. 내 피같은 돈으로 산 옷 그만 입어.
4	아.. 주5일 근무가 지켜지지 않는 회사가 이렇게 많은지 몰랐네요…
0	성적 떨어졌지? 너. 빨리 성적표 가져 와. 매도 얼른 맞는 게 낫다 너.
7	저금할거에요.
1	아 덥지? 에어컨 수리하는 사람 곧 온다고 했으니까 조금만 참어.
6	"엄마 살아계실 때는 니가 이 정도 망나니는 	아니었으니까 그렇지."
3	알아서 다 잘 하거든?
5	아 그런가요? 싱크대만 교체된다면 저는 파란대문집이 더 좋든데요.
5	어머 맞아요. 집에서 윤주 얘기를 그렇게 해요. 윤주 이쁘다고 윤주랑 뽀뽀하고 싶다고.
4	아빠 오늘 좀 늦으신다는 것 같은데..
5	그럼요. 악기 연주하는 것도 운동 배우는 것처럼, 어릴 때 배운건 잘 잊혀지지 않고, 금방 따라할 수 있어요.
7	그래. 선생님이 젊었을 때, 연극부였어. 선생님 연기 잘 해.
1	아.. 진짜 뭐든 물어봐도 돼요?
4	그랬구나.. 그럼 학교 끝나고 친구들이랑 연락하기가 불편하겠다
7	엄마가 그렇게 좋아? 벌써 이렇게 커놓고 어린애처럼 구네.
0	"아이고. 너는 속 편해서 좋겠다.	 엄마 속은 이렇게 타들어가는데!"
7	그래?  하루 일찍 줄게.
0	"에??? 피부과???	 안티에이징같은 소리 하네. 호박에 줄 긋는다고 수박되냐?"
1	그래야 누나가 집에서 문자 보내는거 코치해주지.
3	내가 무슨 말을 어떻게 했다고 얘가 또 이렇게 난리야? 어디 무서워서 너한테 무슨 말을 하겠어?
7	그래? 할머니 대충 대충 봐서 그렇지 나처럼 눈에 불을 켜고 보면 충분히 예측할 수 있을거야
0	왜? 내가 못할 것 같냐?
2	아니… 아빠가 담배 피우는게 너무 싫어서… 집에 오면 아빠가 뽀뽀해달라고 그러는데… 너무 냄새나서 싫어…
5	진짜?
3	으이구… 말이 되는 소리를 해라. 니가 어떻게 기저귀를 다 갈아줘? 너 학교 가있고, 똥싸면? 형이 하교할때까지 기다려라~ 그러라는 말이야?
3	그게 뭐라고… 놀리는 애들이 이상한 거잖아. 괜찮아.
2	너 혼자 어떻게 가. 여기 엄청 멀거 아니야.
3	딸린 자식은요?
7	"그러니까 갑자기 나이가 확 느껴지는데? 	 그때 태교 음악 듣던 애기가 벌써 이렇게 큰 거야? 나 늙었구나..."
3	싫어요! 수련회라면 질색이에요!
7	네.. 감사합니다. 근데 아직 서사 구조를 짜는 게 좀 어려워서요.
0	그거 내가 사서 들고 오느라 죽는 줄 알았는데 무슨 소리야.
5	모기?? 벌써 모기가 있어? 잡았어??
0	그리고 쓰레기는 바로바로 비워주시고요.         이렇게 넘쳐 보이면, 손님들이 더럽다고 생각하세요.
2	알았어 알았어. 근데 이거 엄마한테 말 안해도 되나?
6	그런 수준이 아니라고. 그러더니 지 전 여자친구 얘기를 하는 거야.  막 무슨 20대 치어리더?
4	 네…
6	오빠 보러 왔지.
1	뼛속까지 군인이잖니. 그래도 손녀 앞에선 완전 무장해제야.
7	어? 이거. UFO의 진실.
5	그 누나 진짜 승진 빠르네.
3	"요즘은 그걸 여행으로 간다구요! 	 아빠 잘도 모르면서!	 안 빌려주실 거면 됐어요! 제가 알아서 갔다 올테니까 뭐라고 하지 마세요!	"
3	 그만.
4	와. 진짜 부럽네요. 언제 저랑도 한번 같이 가시죠?
1	아 그거...수술이지 그것도.
4	그러게 말이야. 나도 지금 너무 착잡하네.
7	너네 엄마가 눈썰미가 좀 있지.
5	기사님이 착각하셨나봐요. 어우, 근데 뭐 가전제품 같은 거 시키셨나봐요. 엄청 무겁네요.
3	알았어 알았어. 지금 할게. 흥분 좀 하지 마.
5	주말에는 뭐 밭 좀 매고 티비 보고 하겠지. 와?
3	우리 나라가 언제쯤 바뀔까?
2	어. 그래서? 어떤 꿈을 꾼 거야?
7	오빠 알바하거든. 편의점에서.
6	할아버지는 인물이 못났잖아.         나 정도 되니까 할아버지랑 살아준거지.
0	야. 나이 들수록 예쁜거보다 귀여운 게 안 질리고 좋은 거야.
7	 저 온다고요? 감사해요.
7	어. 웃기지.
2	나 이번 명절에 시골 안 가면 안돼?
0	왜 자꾸 남의 펜 가져다 써! 제자리에 놓지도 않으면서.
4	"전 엄마랑 안 싸우는데요,	 동생이랑은 싸워요."
2	금액이 얼마였지?
5	옹. 예쁘다.
5	확인 하고 알려드릴게요. 근데 왜 그러시죠?
2	 그런 적 없어.
0	아 그거 지금 입고 나갈랬는데. 그걸 왜 빨어.
7	"그럼 조금 더 멀리 떨어질까?	  한 이쯤...?"
4	대여점이 문을 닫아서... 책을 못 빌려왔어.
3	 아.. 이 핸드폰이 잘 안되네.. 망가졌나..
1	그래. 장마 때 비 새 가지고 바가지로 물 퍼내고.
1	나 하나도 안 힘들어. 오늘도 정민지랑 밥 먹는거 하나도 안 힘들었어. 다른 애들한테도 얘기했어. 정민지 안 나쁘다고.
6	오히려 둘이 하면 더 잘 되지~       같이 스터디 하던 남자애들 다 별로여가지고.       맨날 내 여친한테 수작이나 걸고…
5	왜, 별로 맘에 안 드는겨?
6	자녀분들한테 공기청정기라도 하나 사달라고 하셔요. 요즘 미세먼지가 노인 분들한테 더 안 좋대요.
7	선생님이 그렇게 동안이야?
0	이봐. 찔리니까 말 더듬네. 빨리 내놔. 경찰 부르기 전에.
6	스트리머가 무슨 진짜 직업인 것처럼 말하네.
7	맞아맞아. 여자들이 오래 버텼으면 좋겠다. 진짜 멋있다 언니.
4	기억이 안 나? 나는 다 나. 전부 생생해.
2	너한테 큰 돈을 남기셨다고.
7	에이 아니에요. 감사합니다.
2	괜찮으세요? 얼굴이 너무 안 좋은데요?
7	그럼요. 혹시 뭐 더 필요한 거 있으시면 알려주세요.
3	유산 얘기지 뭐가 아니야? 나 죽으면 니 놈한테 돌아갈 돈 줄까봐 흥분하는거 아니야? 그리고 내 노후는 내가 알아서 잘 할테니 걱정하지 마라.
2	정말 죄송합니다.
0	무릎이요. 계단에서 미끄러져서, 무릎 연골이 박살이 났다고 말씀드렸잖아요.
4	그치만….
1	글쎄에~
3	막 눈을 감고 있어도, 빙글빙글 돌아.
5	왜요?
3	나랑 어떻게 절교를 해.
0	너 맞지?
4	그럼… 대신 아빠는 다리가 길잖아.
3	미안하면, 이렇게 백수처럼 집에만 있지 말고, 뭐라도 좀 하세요.
7	어때~ 선생님이랑 상담하니까.. 자퇴 생각이 쏙 들어갔지?
3	처음 얘기할 때는... 니가 어른스럽다고 생각했는데... 얘기해볼 수록 그게 아니네.
3	뭔소리야 또
4	그러게… 아줌마도 충격이 엄청 크시더라..
1	그래? 그럼 수학 시험 보기 전날에 파이널로 과외 수업 잡아 둘까?
4	그런가. 
4	"할머니가 어릴 적에 학교를 못 다녀서,	 면 사무소에 다니게 해달라고 했어."
6	엘리베이터를 탈 때까지 반지를 손에 쥐고 있었고,
1	무슨 약속?
0	아니, 그거야... 우연히 그런거고. 우연의 일치라고!
1	뭐야! 사십 장만 그려오면 어떻게 해.
3	하.. 삼촌 또 무슨 50년 된 얘기를 하고 그래?
0	하이고… 말이나 못 하면!
6	"...역시 제정신은 아니다 니가.	 그래서.. 뭐라고 왔는데?"
7	네. 정말 그런 것 같아요. 이사오면서 수리하느라 시끄러웠을 텐데도 다들 너무 친절히 대해주세요.
4	그 전까지라도 맛있는거 사 많이 먹이고 좋은 추억 만들어 주자.
4	다 늙어서 이게 무슨 고생이냐. 잘 좀 하지.
7	그래. 걔가 거짓말 하나는 기가 막혔다니까? 그러더니      이제는 국민 배우가 됐지.
2	아니야. 무서우면 조금 더 멀리 떨어질게. 
7	"선생님도 재밌었어.	 우빈이가 생각이 깊은 아이란 것도 알았고."
7	다음엔 아이스크림 뭐 그런거 먹으러 갈까?
5	아유 정호야. 무슨 일이니.
4	엄마는 드라마 말고는 바깥 세상을 만날 일이 너무 없어…
1	그래. 잘했어. 밸럭시는 신제품이라 그렇게 사도 뭐 아주 밑지는 장사는 아니니까.
2	우리 언니도 졸업하고 2년째 취준하고 있잖아. 문송하다 그 자체야.
7	야, 오랜만이다? 이게 얼마만이냐. 넌 얼굴이 하나도 안 바뀌었다?
3	"그건 그렇지! 옛날부터 엄청 제멋대로였어. 	왜 이번에는 또 무슨 일인데."
5	상윤이? 왜?
7	있어.
1	음… 너도 나중에.. 너의 모든 걸 걸고 싶은 일을 만나면… 복합적인 마음이 들거야.
3	30분은 과장이 좀 심하시네요. 그리고 화장실 좀 오래 갔다올 수도 있지. 그게 죄에요?
0	철수야. 너는 왜 이렇게 지각을 많이 해? 지금이 몇 시야?
4	 …조금요. 그 동안 감사했습니다.
7	그냥. 기분 좋아서. 으아. 소리 지르고 싶다.
5	그래? 이상하게 엄마도 머리가 아프네
7	호호초밥 가고 싶어?
4	조금만 버텨보자.
7	영화가 10시에 끝났거든.
6	근데 집에만 있으면 적적해서.
6	아 집에서 할 게 없으니까.
5	아니. 이거 자연이야. 어렸을 때부터 길었어.
2	"너 요즘 사춘긴가 뭔가, 그거 온 거야? 	 왜 이렇게 엄마 속을 썩여."
6	아이 참, 점원이 바쁠 땐 그럴 수도 있는 거지.
3	내면적으로? 야! 적반하장도 유분수지, 기가 막혀 진짜…
3	거짓말. 엄마가 할아버지를 어떻게 혼내.
0	노조가 있어야 이런 억울한 일 생길 때 부딪혀 보기라도 할 거 아니에요.
3	아유. 교장이면 교장답게 빠져줘야지. 뭘 회식을 다 참석할라그래?
6	그거 진짜 싫어요.
6	"요즘에는 다들 많이 해. 	다 개성인데 뭘."
6	그니까요. 근데 대학 못 가면요? 대학 못 가면..         초등학교 때부터 지금까지의 제 인생은 뭐가 남나요.
0	타령이 아니고 진짜야!
2	"네.. 근데요...	 할아버지가 자꾸 어디로 데려갈려고 해요."
1	네! 알겠습니다.
6	"몰라아. 	 언제 내 인생이 뭐 계획한대로 된 적 있어?	 팔자에 있으면 하겠지."
6	너는 그런거 쓸 필요도 없어. 그냥 물 자주 마시고,       잠 많이 자면 돼. 그게 피부 관리야.
7	"살짝 쌀쌀한 공기가 좋아서 창 앞에 그냥 앉아 있는데, 	오빠가 방에서 나왔다?"
0	엄청 자극적이잖아요.
3	삼촌이 이것저것 나 부려먹고 듣기 싫은 소리만 하잖아.
4	입사하고 일 시작한 신입 영업직들이 하도 퇴사를 해서… 애초에 좀 강한 놈들을 뽑자는 생각에… 제가 생각이 짧았습니다.
6	오랜만에 집에 왔더니 결혼하라고 난리잖아. 시끄러워서 빠져나왔지.
3	그래? 내가 봤을 때는 깨끗하던데.
4	가장 큰 것은 가족의 의미가 바뀌어서가 아닐까 해요.
6	왜 요즘 애들 다 하는데. 두발자유 된지가 언젠데.
1	 저희 아버지 화력발전소 다니시는데요?
7	다음에 한 번 놀러와. 밥 먹으러. 다들 너 보고 싶어하셔.
5	아. 희진이도 대학원 갔어요? 형님 등골 빠지겠네.
5	지은이, 아침에 밥 뭐 먹었더라?
6	"그래. 근데 거기 매니저 맡아주기로 한 친구가 사정 때문에 일을 못하겠다고 하네?	 그래서 준우 니가 거길 좀 맡아주면 어떨까 싶은데..."
1	아무래도 자연분만은 힘들겠지만 제왕절개는 충분히 가능하실 것 같아요.
7	먼저 인터뷰를 위해 시간 내주셔서 정말 감사드립니다.
4	그러니까요.
0	아 그러면 어떻게 하지? 담임은 날을 골라도 이런 날로 고르냐. 에휴.
6	"어허. 저녁을 안 먹으면 되겠어, 안 되겠어?       	엄마한테 혼나고 싶어?"
7	진짜? 이번 깍두기도 잘 됐어?
5	언제?
4	응.. 학교에서 전공하긴 했는데.. 그게 다큐멘터리 편집은 아니었어..
3	너 오늘 늦게 들어와?
2	아아...
7	 열아홉~ 그럼 이제 성인이네요.         앞으로 피씨방 자주 와요?! 내가 서비스 많이 줄게.
1	할머니가 엄마랑 한 번 이야기 해볼게.
1	그래, 내가 그래서 말을 못해.
6	 왜요.
2	"네 부탁드려요. 혹시 다른 분 드린 거 아니죠? 	그거 진짜 비싼 김친데"
6	엄마는 맨날 너만 좋아했잖아. 맛있는 거 있으면 너만 주고. 달걀 있으면 너 주고. 나는 아직도 그걸 잊을 수가 없어.
5	야 우리가 무슨 혼성이냐. 스무살 때부터 볼 꼴 못 볼 꼴 다 봤는데. 걔네들이 뭐 여자야 남자지.
0	듣자 듣자 하니까… 진짜 말이 안 통하는 학생이네?
0	 안 할건데? 왜 나 결혼하면 축의금이라도 줄거야?
0	 그럼 이거 먹지 마. 내 푼돈으로 산 거니까.
4	어… 저번에도 기회를 주셨는데… 제가 사죄하지 않아서요.
0	어휴.. 어떡해. 난 모르는 일인데!
2	아, 아니야. 다른 사람이야.         당신이랑 헤어지기로 하고, 새로 만난 사람이야.
5	아니, 이걸로 배가 차요? 저녁 때까지 어떻게 버티시려고...
0	학생 같은 게 뭔데?
1	그치. 그 동네 다른 가게들 비하면 싼 편이지.
2	아.. 그래서 진단서..제가 첨부를 했고요….. 교수님 그 서류 제가 방금 드린 거 한 번 확인을 해보시면요..
2	해 볼게요. 오! 해주세요.
7	음~ 일단 내가 얼마나 걸었는지를 알려줘
0	됐어. 다시는 안 와!
7	그럼 그거 사진 찍자. 더덕.
3	"당연히 알지. 	엄마 거짓말 못 하잖아. 	나도 한 번 놀려봤어."
6	어른은 무슨 어른이야! 니 엄마 이번에도 보니까 완전 아직 애더라 애!
7	네, 잘 부탁드리겠습니다.
6	너는 솔직히 딱 보기 좋지 왜 그래 도대체
5	왜 말을… 그렇게 해요, 사람 당황스럽게.
3	제 친구는 직모인데... 그걸 모르고 숏컷을 한거에요.
2	그것도 보험 껴서 진짜 싸게 하는 건데… 이번에 빌려주면 엄마가 다음에 갚을게.
0	 알려줄테니까 들어와.
2	엄마 나 발레 배우고 싶어...
2	아니요, 나머지도 제가 금방 마련해서 드리겠습니다..
5	필통에 게임이 있어?
0	좀 빨리 해요. 오줌마려 죽겠는데 화장실이 더러워서 쓸 수가 없네 정말. 내가 여기 프랜차이즈라서 깔끔하고 종업원 친절하고 그래서 오는 건데, 이딴 식이면 다시는 안 오죠. 물론 학생은 알바생이라 상관 없겠지만. 그래도 사회생활 하면 이런거에 책임감을 가지고 그래야 되는거예요. 알겠어요?
3	여기 주변에 널린게 국화 꽃인데 뭐 비싼 차야. 거짓말 하고 있어.
0	무슨 내가 뽀뽀를 한 것도 아니고, 손도 못 잡아?
4	지훈이가 이렇게 놀랄까봐 이모가 온건데, 절대 큰 일 나는거 아니야.
4	근데 제목이 그런거지. 실제 내용은 실증적 연구에 대한 것들이에요.
6	네? 아니요, 저 이번에 처음 그런거에요.. 한 번 실수한 거 가지고 너무 뭐라고 하지 마세요 쫌.
3	"알았어요. 이번 달에 월급 들어오면 갚을게요. 	할머니 계좌 알려주세요."
5	큰 애라도 먼저 보내보는 건 어때?
6	그래도, 지금은 아직 학생이란 말이네?
6	아아아아아아. 그것도 너무 싫다.
5	그래? 당신 뭐 잘못한거 있어?
7	잘 하셨어요. 자제 분들께서 사주신건데 매일매일 트셔야 자제 분들이 뿌듯할 것 아닙니까.
0	그래서!? 지금 나보고 또 게이같다는 거야?
0	내가 잘 해줄게.
2	엄마…나 학원 하나만 다니면 안돼?
5	알바? 무슨 알바?
1	아직 고민중이야… 저번에 사다놓은 고기 재워놓은 거 구울라고.
5	주말??? 토요일 아침에 잠깐 과외 하는 거 빼고는 없는데? 왜??
5	엥? 이게 뭐야?
1	그냥 뭐... 이팀장... 죽어... 죽어...
6	그치만 콩이는 지금 아홉살밖에 안 됐잖아요.
3	근데 이거 공사하는 날짜는 누가 정한 거야?
0	 에이…그래. 알았어.        대신. 막걸리나 하나 사달라고.
6	"아니야. 아직 30분도 안 됐어. 	가서 치워야겠다."
1	상처가 되겠죠… 상처가 되겠지만… 그래도…
6	그치만 재미 없어요.
0	어… 북 컨텐츠가 다 그런데 다른 점이 있나요?
1	음… 일주일에 몇 번이나 가?
2	맞아, 항상 조심해야 돼.
4	작은아빠랑 작은엄마도 아셔?
4	죄송합니다…
7	네. 살펴 들어가세요.
6	"동지애지. 동료애고. 	사랑 하기는 하지."
2	니가 그렇게 생각하고 있을줄은 몰랐어. 괜히 노래 들려줬나봐.
0	하…
2	고양이? 고양이로 외로움이 채워지니?
0	야 오빠도 인기 있어.
2	 네….
6	잠깐. 쌤 잘 들어봐.
6	응. 학군이 그렇게 중요하대.
4	"늙은 할미 챙긴다고, 괜히 고생만 해.	 할미는 이대로가 좋아."
2	에이, 그런걸로 절대 불 안나. 무슨 소리야.
5	우와 진짜 재밌겠어요.
1	너도, 똑같이 서른 되면! 엄마가 오빠 차 사는데 지원 해준 금액, 딱 그만큼! 도와 줄 거야.
4	 아이고.. 우리 아저씨.. 불쌍해서 어떡해...
6	저희 아내는 시골은 절대 가기 싫다던데.
6	예. 근데 벌써 남친이 있다더라고요.
1	아.. 그럼 좀 있다 가야되나?
6	사람이 실수를 할 수도 있죠, 뭐.
6	……….그럼 계속 차에서 만나야지 뭐.
7	야 근데 캐릭터가 입체적인 게… 나는 재밌어 보인다?
3	몸무게 앞 자리가 다른데? 턱선은 어디갔어? 이 눈가 주름은 어쩔거야.
4	휴… 알았어. 장례식장은 어디야?
7	치킨 먹고 싶구나? 용쓴다 용써… 절대 안돼. 내가 오늘 밥 해주러 왔으니까, 해주는대로 먹어.
7	알았다. 이 할미가 엄마한테 단단히 얘기하마.
4	아이들 사이에서 어떤 분위기가 형성되고 나면…. 이게 참... 어른들이 노력한다고 쉽게 바꿀 수 있는 부분이 아니거든요.
1	우리 당신 대학 동기들 부부 동반 모임 언제였지? 다음주 금요일 저녁이었나?
6	준우야.
7	시골 가면 뭐 해보고 싶어?
0	그 놈 고집이 원래 황소고집이었잖아.
0	이 시간에?
1	근데 이건 재밌더라 누나도 읽어봐.
3	에휴... 비누는 잘 쓰세요?
0	수선집 가면 다~ 고쳐줘.
4	"나도 아는데, 딱 수능 때까지만 엄마. 	나 지금까지 한 번도 학원 보내달라고 한 적 없잖아. 	한 번만. 수학 하나만. 응? 엄마 제발. 	진짜 정 힘들면 나 급식 안 먹을게."
4	"아니, 요즘 니가 휴지를 조금 많이 쓰는 것 같아서. 	휴지통에서 휴지도 많이 나오고…	밤에 흐느끼는 소리도 좀 들리는 것 같고."
6	그런 사람들이라고 하니까 뭔가  이렇게 나누려는 것처럼 들린다.
4	그래요? 개인적인 사유라.. 나한테는 말을 못할 만한 이야기인가요?
6	 조 과장, 어제 속보 뜬 거 봤어요?
0	그래! 음주해서 걸렸었다! 내 주변에선 다 한 번씩 걸렸었어!
2	무슨 불편하신 점이라도 있으신가요? 제가 시정하겠습니다.
6	대단하다 대단해.
7	무슨 일이 하고 싶은데?
2	죄송합니다... 그게.. 제가 좀 덜렁거려서.
6	아…네...
3	아니… 그게 왜 자존심이 상해?
3	응. 미쳤지 미쳤어.
2	너 요즘 만나는 사람은 없어?
5	네에? 아니 어떻게 때렸기에 다치기까지 했나요?
7	좋네.  삼촌도 같이 가면 안되냐?
1	젊은 사람들 둘이 하는 데가 있었는데, 거기는 또 가격은 쎄긴 한데, 사정을 얘기하니까 방에 있는 짐 빼고 다시 넣고 하는 것도 도와주겠다고 하네?
6	몰라. 나는 치킨 먹을래.
1	나는 정확하게는 모르고, 너랑 한 번 컨택해본대. 연락처 넘겨달라고 하더라. 연락처 드려도 돼?
0	후…. 숙제를 이렇게 안 해오면 선생님이 어떻게 수업을 해…
6	그게 맞는 말이긴 한데, 걔가 금전적으로 너한테 너무 많이 의존하는 것 같아서 걱정이야. 이제 노트북을 끝으로 대학 때는 돈 주지마. 맘 같아서는 노트북도 주지 말라고 하고 싶은데 이미 니가 얘기를 했으니까.
6	어휴, 등산이 뭐라고 참...
2	아... 아빠 그럼 피처폰은 뭔지 알아?
5	정말요?
6	응….
6	할머니도 얼른 받아들여야지. 세상은 바뀌고 있다고.
5	네? 그 쪽이라뇨?
0	전화번호도 안 가르쳐주고.. 나랑 윤성 오빠 갈라놓는게 더 창피한 일이지!
6	좀…집중이 안돼서. 방에 들어가서 보셨으면 좋겠는데..
4	"네 민서 담임하고 저하고 연락 드리고. 	장례식장에 계속 가 있으려구요."
1	아빠는.. 우리 나라 영화 관람료가 비싸다고 생각해~ 싸다고 생각해?
7	으이그. 말꼬리 잡고 늘어지는 것도 삼십년 전이랑 똑같다.
6	오빠는 지금 취직했다고 유세떠냐?
7	아니야 괜찮아. 같이 그 쪽으로 가는거면 아저씨랑 맛있는 거 사 먹으러 갈까?
3	너 혼자 시켜먹을 수 있냐? 돈도 없으면서.
5	인터넷? 인터넷 들어가서 보고 싶은 게 뭔데?
1	아니… 내가 저쪽에서 계속 지켜보고 있었는데.. 거의 30분 넘게 혼자 있길래.. 난 걱정되서 와봤지.
5	자세히...봐도, 아무 것도 없는데?
6	그치? 아무래도?
3	아빠 그러면 여자애들이 얼마나 부담스러워하겠어. 그냥 모르는 척 하고 용돈이나 더 줘.
5	무슨 요가책?
4	 그래…니가 잘 충분히 생각하고 얘기 하는 거겠지.        아이 용품들은 내가 주변에서 구할 수 있는만큼 구해볼게.        시누 애도 다 컸으니까 유모차랑 아기침대도 가져다 줄게.
3	"핏줄이라고 또 와서 바득바득 따지는 거 보소.	 집 없는 사람은 어디 서러워서 살겠나.  머리 아프니까, 귀찮게 하지 말고 니 방에 들어가 있어. "
0	안돼. 시리얼 먹어!
7	하하, 그런가요.
3	됐거든!? 해줄 거 아니면 말어!
4	헐 정말요? 그 때 선생님 아이 낳으러 가신다고 했던 게 생생한데,        벌써 초등학교에 들어갔어요? 시간 진짜 빠르네요.
2	음… 어릴 때 염색하면 몸에 안 좋다던데…
6	"엄마가 안 힘든 일도 많대요. 	 돈 많은 사람들은, 힘 안들이고 쉽게 돈 번대요."
0	참, 내가 이래 봬도 왕년에 여자들한테 인기가 많았던 거 알지?
3	진짜로. 아빠 운전만 시작하면 화를 하나도 참지 못하잖아.
4	많이들 그래요. 스마트폰 때문이죠.
3	너 뭐 집안일 할 줄 아는 게 있긴 하냐?
4	네에...
5	그럼 너도 나 선물 줄거야?
3	아... 그정도면 제가 찾던 차에요.
2	민철이가 이제와서 제 말을 잘 들을 지 모르겠어요..
0	당연하죠! 할아버진 내가 바본 줄 알아요?
1	……. 대학 가야죠.
5	아니 흥분하지 말고.
1	그건 맞지.
7	저도 그래요. 저는 제일 낮은 등수에 딱 한번 당첨된 적이 있었는데, 그게 뭐라고 그렇게 기분이 좋은 거 있죠. 고작 5,000원인데.
2	그러니까 앞으로 문단속 잘해, 알았지.
7	네 감사합니다.
3	 너 연애 하는구나.
1	삼겹살?
1	응. 그냥 빨면 옷 상한다고 섬유 유연제도 꼭 써.
0	엉. 그거 어쨌어?
2	어디 시골이라도 가서 농사나 지으면서 살려고.
1	나 건물 살 거야.
5	벌써? 내년이면 이제 3학년이네.
1	경찰에 신고하자!
1	나 한 두 시간 전쯤.
2	당연히 알고 있죠. 근데 뭐 환갑잔치 그런 거, 해요?
0	아.. 저는 인격도 없고 부끄러움도 모르는 사람이에요? 그냥 학생이니까?
2	나는 저번에 아빠가 그 진수 아저씨 얘기해주고 나니까… 안 나갔으면 좋겠다 싶어.
4	헐…
0	하라면 못할 거 같아?
3	 나한테 일이랄게 뭐 있니. 니네 아빠 빼고는.
3	"그이가 맘이 약해서, 모질지를 못해.	 수익이 많이 나면 뭐해. 인건비에서 줄줄줄..."
