multimodal_emotion	text_script
4	 네.. 당연히 손은 씻죠
2	…아니에요… 삼촌이 못 도와주는 일이에요.
0	대체 뭔데 그래.
6	으악!
7	인생 뭐 있어? 먹고 눕는 거지!
5	어떻게?
6	….너….나 사랑하긴 하니?
1	이사는 언제쯤 들어올 생각이라고요?
3	밀려 쓰기는. 그냥 너의 현실을 직시해라 아들아. 그냥 넌 공부를 안 한 거야.
2	내 핸드폰이 식탁 위에 있었던데 밖에 나가는 게 조금 그래서, 못 나갔어. 오빠는 어제 왜 안 들어왔어?
2	얼마전에 건강검진을 받았는데.. 내가 암이라는 거야...
6	아니 그게 아니고 오늘 끝나고 매니저님께 커피 만드는 것 좀 배우기로 해서...
0	휴…  무슨 외국계 기업을 샘플로 해서.. 회사의 모든 공간이 공용 공간이 되어야 하고.. 뭐 코-워크? 그런걸 한다고
7	한 번 물어보죠.
6	 그..그래요? 주원씨 사회생활 잘 못하네.       이럴 때는 무조건. 어떤 나이든 상관 없이. 스무살 같다~ 라고 하면 돼요.
1	너 엄마 친구 명숙이 알지?
1	무슨 간섭?
1	아 버스정류장에서 왼쪽 길 말고 오른쪽 길? 나는 지금 왼쪽으로 온건데.
1	어떻게 부르는데?
7	그래. 그럴 수도 있지. 괜히 무리하지 말라고 그래.
0	와. 이 선생님 안 되겠네.
1	못 살았지.
4	그렇구나. 근데 일기예보는 안 맞을 때도 많잖아요.
0	내가 누누이 말하지. 설탕 듬뿍 넣으라고.
0	"우선 미순씨랑 여행도 다니고 하면서, 좀 쉬어라.	 30년을 일하고도 또 일할 걱정이냐."
1	그러면, 형이 나 구해 주면.. 안 돼?
5	어? 톡 프로필에 여자친구랑 같이 찍은 사진 아니에요?
0	흉악한 일이요? 아줌마 그 못된 심보가 더 흉악해요!
7	공부해보려고. 부동산 중개. 시험도 보고.
7	당연하지요. 하나님께선, 죄를 뉘우치는 어린 양을       용서하십니다. 기도하고 또 기도하세요.
1	그래, 너는 가고 싶은 학교가 어디라고?
5	할아버지 주말에는 뭐 하세요?
2	응… 자식들은 다 따로 살아.
6	"계약서에는 일주일 전으로 되어 있기는 하니까. 	사실은 집 주인 맘이지."
3	나 요즘 한자 자격증 공부하잖아.
4	사람이 적지도 않은데, 너무 무리하는 거 아니야?
5	종이 같은 게 젖을 일은 없다는 거죠? 물세탁이 아니면?
0	너 지금 일한지가 몇 년인데 아직도 차 살 돈이 없어?
0	정말?
6	부모님 말도 귓등으로 흘려 버리는 애가 지 오빠들 말은 퍽도 잘 듣겠다. 너 지난 주에 재희 만났다고 했지?
4	어머, 그러셨어요? 내 정신 좀 봐. 제가 셔츠를 한 번 애벌빨래를 한다는 걸 깜빡 잊었나봐요.
4	"집 사정이 조금 어려워졌대. 	그래서 나래가 할아버지랑 잠깐 살아야 될 것 같아."
3	좋겠다~ 글씨도 잘 쓰고 다 잘해서~
5	엥. 왜?
5	집 놔두고 카페에서 왠 공부?
2	윗집이랑은 얘기해봤어?
1	그래. 그래. 그러면 지금 바로 시작할까?
1	난 치킨만 먹고 살라 해도, 살 거 같아.
4	"아버지 저 요즘 힘들어요. 애들 교육비만해도 얼만데요. 	저 자랄 때랑은, 또 엄청 달라요."
6	그런데 여기 지원서를 보면... 연기 공백 기간이 꽤 있어요.
5	칠천 이백 원? 고마워 할머니.
7	얼마나 재밌는데! 완전 내 인생 책.
6	그래서 그런가봐. 그러면 쓴 맛이 나거든.
0	그래서 이렇게 한 마리 무료로 먹을 수 있잖아.
1	그거 아주 오래된 흔한 장난이잖아. 그게 뭐 대수라고?
7	지영이랑은 어떤 사이야?
4	너 진짜야. 지금부터 짝 찾기 시작해도 너 대단히 늦은거야.
3	삼촌, 내 성적에 관심 좀 꺼. 삼촌은 공부 잘했어? 당연히 못 했을 거면서 왜 나한테 자꾸 참견이야!
7	        어때? 이 사진들 완전 진짜같지 않냐?
1	선생님… 지금 대기도 많이 밀려있는데, 업무 종료 시간이 얼마 안 남아서요.  사진만 찍어오시면 제가 바로 처리해 드릴 테니까… 부탁 좀 드릴게요.
1	응.
0	오늘 미희씨가 아파서 승윤씨한테 마감 부탁한다고 했는데, 얘기 못 들었어요?
5	강인아. 너 도준이 얼굴을 이렇게 때리고 싶어? 사람 얼굴을 왜 때려? 도준이가 너한테 뭐 잘못했어?
1	뭐… 문제는 아니지만… 선배는 제 스타일 아니라서...
4	야.. 공부 얘기 그만해. 너 왜! 맨날 언니 공부 못 한다고 놀리냐. 나도 은근 상처 받아~
3	아이, 선배 몸을 엄청 사리시네.
5	응. 볼이 완전히 분홍색이더라. 만화 캐릭터처럼.
3	아… 그렇게 치면 1분도 길고 30초도 길고 10초도 길게요?
1	그래. 지문 찍자.
6	언니가 나이가 들어서 그렇지 뭐.
6	 학원 끝나고 돌아가는 길.. 편하게 그 날 있었던 일을 말씀해주시면 됩니다.
2	지영이는 갑자기 씻고 나니까 몸에 아토피가 심해져서 병원에 갔다 왔대.
0	진정 못해!
3	백 번? 너 오바하지마.
4	그래. 그 전날 저녁에, 할머니가 전화 왔었거든. 너무 보고 싶다고. 근데 나는 엄마가 왜 그러나. 그냥 그렇게 생각만 했어. 주말에 내려간다고 하고.         다음날 엄마가, 갈 줄 알았으면, 그 날 새벽에라도 달려갈걸. 엄청 후회했지.
1	응. 다 언니가 이렇게 만든거야.
0	한 모임에서 여자 세 명이랑 동시에 만났는데 파탄 날 만 하지.
0	아 뭐야.
6	그러게. 너도 조심해.
6	지난번에 우리집에서 5만원 집어 갔으니 저놈은 내 돈 10만원 받은 셈이네.
0	야 대학 가면 원래 술도 마시고 그러는 거지.
6	"진짜로. 절대. 어디서도 맞고 다니지 마라? 	말로도 주먹으로도."
3	아니.. 누가 못 들어온다고 했냐구요.. 진짜 도둑이 제발 저린다더니..
1	음… 얘기 하고 보니까 민지가 별로 나쁜 애도 아니더라. 그동안 애들이 괜히 괴롭혔나봐.
0	아무말도 안하고 가려고 했는데… 먼저 성질을 돋군 건 그쪽이잖아요?
5	너 남친 생겼어?
5	"엄마가 왜 그런 말을 했지? 	생일선물은 괜찮아. 할아버지가 	손녀한테 생일선물 사주는건데."
7	언제 니가 나 좋아한대? 그냥 상담 오는 거  좋아하는거 같다고 했지~
5	왜?
0	 나는 뭐가 문제냐 진짜….
5	아, 아니에요. 아니에요.
0	그래도 내가 집안일 많이 하잖아.
1	근데 고모 엄청 많이 먹던데?
1	아.. 혹시 조금 더 자세하게 말씀 해주실 수 있나요?
0	내가 남자로 보여요? 여자화장실이지 그럼 남자 화장실이겠어요?
1	그래. 남매관계인 사람은, 형제관계라 보는 거지.
7	잘못 했지?
4	아… 그거요…. 그거 별거 아닌데.. 음.. 왜 엄마가.. 전화를 했어요..?
1	창피한게 아니야… 얼마 고통스러웠겠냐. 본인이. 응?
0	왜 임마. 그래도 그런 때가 있었으니까 오늘이 더 기쁜 거 아니냐?
3	 알지. 어휴 그래도.
6	 아휴...
0	아 근데 그걸 오늘 말해줬어.
7	"아니요... 저 여자친구하고 삼일 있다가 100일인데,	 뭘 해주면 좋을까요?"
6	아 누나 진짜 짜증나. 누나 집에 오지 말라고 해.
1	다행히, 주변에 친구들이 있었지. 걔들이 나한테도 알리고, 119도 부르고 해서. 살았지.
7	그래. 그럼 내가 아내한테 말해놓는다? 주말에 만날 수 있지?
0	아 거참 귀찮게 하네.  니가 이 게임을 못하는 이유는, 우선 니가 겁나 어려서고,  어린 애들이 보아선 안되는 선정적 장면들이 있기 때문이지.
2	정기적인데라…  나이가 있으셔서 정기적인 데는 쉽지 않으실 것 같은데.
4	아니 짜증내지 말고. 그냥 이모는 예쁘고 능력도 좋은데 왜 결혼 안하나 싶어서 물어봤어.
4	그래서 우리 세진이가 속이 상했어?
3	돈으로 안 되는 게 어딨어요.
0	야! 빨리 안 갔다와? 난 지금 집안일 다른 거 하고 있잖아.
3	나도 우리엄마한테 다 이를거야. 너 자꾸 내 프라모델 부순다고. 너, 이번엔 그냥 안 넘어 갈 줄 알아.
6	후튜브? 그게 뭐 애기들이 만화 보고 그런거 아니야?
2	아.. 그게.. 죄송해요. 제가 진짜로 몸이 좀 안 좋아서 그래요.
3	그래, 어디 한 번 쇠고랑 차고도 그 소리가 나오나 보자.
1	가장 작은 걸로 부탁드려요.
2	네 알아요. 엄청 높은 학교들이잖아요.
5	어. 어떻게 알았어?
6	"그래요? 	아 지금 목적지까지 32분 걸린다고 뜨네?"
6	아 짜증나.
4	아빠는 이상한 사람이야.
0	우리나라는 지금 전쟁 중인 나라야. 모든 국제 정세에 예민한 나라라구.
4	"아버지 폐암으로 돌아가시고, 	둘 째 고혈압으로 죽었는데, 우리는 종류별로 다 조심해야 돼 임마."
4	네. 아까 보니까 그냥 열어놓은 채로 두시던데.        그러면 커피 상태가 안 좋아지거든요. 앞으로는 꼭 밀봉해주세요.
5	 있는데..! 아직 너무 어려요.  결혼 할라면 아직 멀었지. 걔랑 하게 되리란 보장도 없고.
2	어제?  아 그래 내가 입었어 어제.
7	음.. 배달 음식 뭐가 좋을까요? 드시고 싶은거 있으세요?
3	내 자식이 그런 일을 겪었다고 생각하면… 잠도 안 올거같아.
6	아 왜?
6	그 때 이후로 할아버지는, 일본 쪽은 쳐다보지 않는단다.
5	너 아빠랑 싸웠다며?
1	가족들끼리 이렇게 갈 수 있는 날도 얼마 안 남았지.
6	나라고 아빠한테 잘하고 싶지 않겠어?
7	자기야 이번 주 주말에는 뭐해?
6	야 집까지 다왔는데 다시 가자고?
2	"주변에 광산이 있었는데, 사람이 안 사는 데여서.	 그래서 거기 검은 돌들로 걔를 덮었어요."
6	그게 왜 그러지. 내가 분명히 이 건물 계약할 때 보일러 새로 갈았다 그랬는데?
5	맥주로 탈색하기? 집에 맥주가 있나?
6	왜그래. 마음 안 떠났어. 아직 너 좋아해.
7	잠깐이라도 봤으면 됐지.        UFO, 진짜로 있는 거네 그럼.
1	그래? 엄마가 화장실 갔다가 늦게 오시네… 아빠는 어디계셔?
6	저는 안 나는데. 아니면, 제가 방금 샤워하고 나와서 그런가.
7	그런가?
6	아! 짜증나!
7	"뭔가 그럴 것 같았어요. 에일 안 좋아할 것 같았어~ 	저는 에일 좋아하거든요."
6	아 아직 안 나왔어요.
6	네 들어가세요.
2	"그럼. 어렸을 때부터 너희 엄마가 	한 번 한다고 하면 꼭 하는 사람이었어."
4	오늘 집에 가서 한 번 만져보세요. 엄청 딱딱하게 뭉쳐있을걸요?
3	제가 언제 뒤집었어요? 참나.. 노력도 안 했는데 이렇게 많은 걸 이루다니.. 제가 오늘 운이 좋네요. 복권을 샀었어야 했는데.
2	그 분들은 정신적인 충격이 굉장히 크세요.
7	개똥 같은 소리하네.
1	야... 너 희정이랑 잘 안 됐다며...
3	그런가… 애가 취직도 못하고 힘들어하는거 보고 있으면.. 내 잘못인가 싶어..
4	그래. 뭐 나야 기름 값 좀 더 들겠지만. 너네 동네에서 자주 보자.
0	네. 평소에 너무 싫어해서 보기만해도 구역질이 나는 남자 상사가 있는데요. 이제는 여차하면 힘으로 제압해버리자는 생각을 해요. 실제로 그럴 건 아니지만, 마음이 좀 편하달까.
6	그런가? 아닌데, 요즘 한국 많이 깨이고 있는데?
0	사과하세요!
6	장난하냐?
4	오늘은 또 아침부터 무슨 우니 초밥을 만든다고. 하, 고집을 꺾을 수가 없다.
3	음… 지금 너 여자한테 니 먹을 생선가시 발라달라고 하려는 거 아니지?
6	"내가 경단녀 동생, 배려하려면 어떻게 해야 되는데!	 나도 일 그만둬야 되냐?"
2	"민지 언니도 나이가 있잖아. 	 헤어진 거 후회하고 있을 수도 있어.	 오빠가 연락 한번 해봐.	 그 뒤로 한번도 안 해봤지?"
3	읍내에서 변호사? 우리 집안에선 서울에 있는 검사들만 여럿이야.
4	성원중 교복은 많아… 내일 개학한다고 잔뜩 드라이 해놨는데…?
3	일처리 하나 제대로 못해서 경찰 끌어들인 주제에..
5	아 맞다. 수영복 새로 사야 되는데 엄마한테 말해야 되는데 까먹었어.
3	아니면… 나 방에 가 있어도 돼? 진짜 올라 올 것 같단 말이야..
7	 아 물론이죠, 가슴에 영원히 묻을게요. 여기 표 값!
7	역시… 회장님 답다. 나는 어릴 때 그런 생각 못 했는데.. 니가 잘 크고 있는 것 같아서 너무 다행이야.
4	오빠 나도 휴대폰 할래.
3	엄마 우리 회사 변기에서는 음악도 나와… 제발… 우리 이 집에 산지 20년도 넘었어. 변기 바꿀 때 된 거라고.
1	요즘은 알러지 없어?
7	네. 선생님 <그날의 범위> 읽어보셨어요?
0	어른한테는 공손하게 말해야 되니까.
7	그 여자친구가 너를 좀 닮았어.
4	그 사람은 내 손을 잡고 함께 춤을 춘 후, 그 손에 입을 맞췄지. 나는 그 촉감을 잊을 수가 없어…
0	해준게 중요하지!
6	"그니까 형이 왜 내가 잘 되기를 바래. 	엄마 아빠도 아닌데."
3	맛이 간다니? 말을 뭐 그렇게 해! 맛이 간 건 내가 아니라 음료라고.
1	싫으면 마.
7	그러면 예약하자.
5	너는. 너는 어떻게 하고 싶은데?
4	.....이상하지?
3	아니 그럼 그게 힘들었던 사람들이 바꾸어나가야지. 그대로 하는게 어딨어.
4	최근에 밭일을 좀 많이 했지.
1	그만큼 언니가 널 잘 돌봐줘야 한다는거지~
0	아니, 그게 아니라! 여자들이 좋아하는 건 내가 잘 안다, 이거지.
0	이현석 너 엄마한테 얘기할 거 없어?
0	위로 위로 올라 가는거지.
5	아하. 그래 좋아 보이네. 부럽다 야.
0	아빠 맨날 저녁식사 중에 반주하잖아.
1	네. 아마 그 쪽에서 그 남자랑, 다른 사람들 사이에 시비가 좀 붙었었던 것 같아요.
3	그거야 나잇대가 그러니까 그렇겠지
2	그냥 움직이는게 아니라 서로 막 싸운대. 이순신이랑 광개토대왕이랑 칼로 싸운댔어.
0	해보고 정해. 해보고. 무작정 일년 등록하지 말고.
6	야 그러지마 우리 작은 기쁨은 누리면서 살자
2	네… 봤습니다.
2	그것도 아직... 죄송합니다! 점심 먹고 바로 전화 돌릴게요.
5	일본 노인들이 오래살어?
0	 엄마는 맨날 다 들어놓고 뭐라고 했냐고 다시 물어…
4	"안 그래도 니 아빠, 	 너 자취 시작하고 얼굴 코빼기도 안 비춘다고, 엄청 서운해하고 있구만."
2	소민이가 잘못 본 거 아닐까~? 산타할아버지가 바빠서 먼저 다녀가셨나...?
2	한… 십분 정도요? 부장님 근데 진짜 안에 있는거… 모형이 아니라 진짜 시체에요?
2	모르겠어요. 저한테서 냄새 나나요?
4	아 그래?
0	당연히 안되지! 자매는 항상 사이 좋게 지내야 되는거야.
5	우와…할아버지도, 모르는 게 있어요?
4	아직은 아무도 몰라.
5	할머니, 내가 도와주께!
2	그래서 아버지, 그 마라톤 나가기로 하신거에요?
7	그래그래 그게 좋겠다. 김밥 같은거 시켜서 집어먹을게.
1	디저트도 좋아하세요? 
1	나는 처음 듣는 소린데?
2	왜?
2	그래서 말인데요. 제가 어.. 초기 자본이.. 어 그러니까 모아놓은 돈이…어..
4	 ….그럼 나 갈게. 잘 지내.
4	삐졌어?
3	그 아저씨 통신 대리점을 해?
0	그럼, 특권층이지. 돈 잘벌어.. 사람 목숨 쥐고 흔들어… 아주 뵈는 게 없다니까.
5	 아 아닙니다. 근데... 우리 주민이가 뭘 잘못 했나요.
0	 내가 너한테 매번 그렇게 돈을 꿔주고 그래서       오늘날 니가 이 모냥 이 꼴 아니냐.        상윤이는 좀 강하게 키워야겠어. 너도 돈 꿔주지 마.
6	"줄인다기보다, 리스크를 줄이기 위한 저희의 분산 투자라고 생각해주세요.	 원래 계란도 한 바구니에 넣지 말라잖아요."
2	형… 바빠?
4	맞아. 독재 정권때는 신문도 믿을 수 없는 거였어.
0	어휴, 넌 왜 이렇게 까탈스럽니. 그거 비싸잖아.
6	" 어! 어...!!!	 진짜 뒷사람이 훔쳐갔네...!! 아이고."
6	안 돼. 그냥 그거 다 먹으면 사. 저번에도 유통기한 지나서 버렸잖아.
3	 헤엑.
7	"아니, 끌어안고 부벼대면, 따뜻하니 얼마나 좋아. 	 옛날부터 엄마는 그런 게 없어. 맨날 앵겨붙는다고 쳐 내기나 하고."
0	아이 뭐야. 사온다고 그래서 기대했는데. 
2	혹시 컴퓨터 공학과 한석원 교수라고 아시는지요.
0	이번 달 까지는 보게 해줘야지. 이번 달 까지는 반반 냈잖아.
4	이거 어디 가서 얘기하면 죽여버린다고 했어요.
2	우리 반 애들이 국어 망쳤다고 난리났어요.
0	아니, 노인들을 이렇게 불러다 놓고. 벌써 열한신데 집은 언제 보낼려고 그러는거야.
4	잘못? 아직도 그런 소리가 나와? 그렇게 맞을 만큼 잘못했어? 니 마음에 안든다고 사람을 그렇게 만들어? 난 너같은 자식 둔 적 없다.
5	맛 없는거 어떻게 알아. 너 술 마셔봤어?
7	보내주면 좋지. 또 안 나와도 되고.
5	이야, 대단하다. 형부가 잔소리 안 해?
4	형님... 제발 한 번만 봐 주세요...
4	응. 유학 다녀오는 걸로 족할 줄 알았더니, 한국에서 사는 건 성에 안 차는가봐.
6	너를 보면 소리 지를 기분도 사라지겠구만. 왜그런다니.
5	영화? 그러게 영화 보러간지도 오래 됐다.
6	"아, 왤케 서둘러~ 아직 8시간이나 남았구만!	 야야, 2차 안 갈거면, 여기 조금 더 있다 가.	 이모! 여기 소주 한 병 추가요!"
1	그냥 바빠서 정신이 없으셨겠지.
6	어휴 우리 세빈이가 밖에서 저러고 다닐까봐 걱정이다.
6	그래도 밤 늦게 가시면 힘드시잖아요.
5	저희가 제육이 메뉴에 없는데요.
3	아휴 진짜. 언니 바보야? 한곡에 500원. 코노니까 코인으로 넣는거야. 오락실처럼..
5	뭔 티켓팅인데?
5	진짜죠???  꺄- 잘됐다.
7	교실 가서 책 가져올래?
3	어 그러네요.
0	그 사람도 이씨야? 이씨들이 나쁜거 같아.
0	난 그게 이해가 안돼.. 커피를 다 마셨으면 나가야지  쓸데없이 왜 앉아있는지 모르겠어
4	이열~ 짜식 그래도 멋있다 야. 웹드라마라니.
7	엄마 나 오늘 도시락!
0	안 그래도 기숙사 떨어져서 심란한데 왜 자꾸 깐족거리냐.
1	뭐가 제일 맛있었어?
3	안돼요... 저도 바빠요…
2	아이고, 그래도 너를 어떻게 믿고 맡기냐.        됐다. 이따 엄마 들어오시면 같이 사러 갔다 오자.
1	응 그치.
0	이해하는 것도 한 두번이지.          엄마는 맨날맨날 까먹어.
3	"이게 죄송하다고 될 일이야? 	도대체 무슨 생각으로 그런거야?"
2	아니 안 먹었어.
2	삼산 병원이래. 당장 오지 않아도 괜찮대. 심하진 않은가봐...
5	다른 선생님들도 혼내시는 건 아니잖아.
7	오.. 넌 다 계획이 있구나?
1	그럼.. 우리 둘이 반반 씩 내자.
5	아 네~ 무슨 일로 오셨어요?
5	무슨 대학원?
7	오~ 밝아서 괜찮다 이거지?
0	왜 또 우리한테 난리에요? 고모가 화내야 될 사람들은 따로 있는데… 왜 겨우 벗어난 우리한테 이렇게 난리를 치는거예요?!!
1	그냥... 너무 많아서 다 얘기할 수도 없어.
5	아.. 그래요..?
0	회사랑 집은 다르잖아.
2	검색하고… 제가 사진에 관심이 있어서. 사진 까페 좀 들락날락 하고 합니다…
5	어 왜?
1	오늘은 회사일이 좀 바쁜가 봐. 퇴근을 늦게 할 것 같다고 하더라. 회식도 있을 거 같다고 하고. 그러니까 지은이 아무래도 먼저 자는 게 낫겠다. 그치?
0	네. 우리 엄만 진짜 천사예요. 모기 한마리도 잘 못죽인다구요.
1	응. 요즘 애들이 그렇게 말한대.
1	그거 뭐 들고 가기도 귀찮고.
7	이번엔 방 청소를 좀 해야 할 거 같아.
5	내가 뭐, 너한테 못한 게 있어?
7	아까 해미 언니, 집에 왔었는데.
3	선배… 대학가고 나서는, 제 연락 씹으셨었잖아요. 저랑 연락하기 싫으셨던 거 아니에요?
1	말고, 다른 거 없어?
5	뭐라고? 언제?
5	뭐가.
6	아니거든?
6	그러니까요. 면접보러 올 때 느꼈던 거랑은 너무 분위기가 달라서 당황스러울 정도예요. 원래 있던 직원들이 텃세 부리는 건가 싶기도 하고.
7	저희가 주말에 마을 분들 다 초대해서 잔치를 열려고 하거든요.
0	그럼 어떡해? 니가 밥 할거야?
2	죄송합니다. 정말 죄송합니다.
5	박평지? 설마, 트렁크 안의 코끼리와 거북이?
5	"니가 워낙에 경제 관념이 없었잖냐. 	예전같았으면 여기저기서 대출받고 그랬을텐데, 	일 좀 하겠다 하는 거 보니까 이제 사람됐다 싶어서."
4	근데 우리반에 애들 다 스마트폰 사서.. 초등학교 왔다고 다들 사준대..
2	그냥 엄마 모르는 친구에요.
0	오빠 이빨 깨끗이 닦아.  깨끗이 닦아도 충치 생길 수 있어.
1	응. 나, 이제부터는 비건이 되려고 해.
6	뭐 하냐.
0	하. 진짜 저 자식은 어디서 태어난 거야. 돌연변이 자식.
3	난리도 아니지?
3	찹살탕수육 몰라? 형 지금 언젠데 꿔버로우를 몰라? 안 먹어봤어?
1	윤성이…
6	아 씨.
7	삼촌!
6	그치만 엄마는 이미 아빠랑 결혼했는데?
0	말만 하지 말고. 일어나.
7	키는 금방 금방 커. 나 작년에 160이었어.
6	주말은 오전 차가 두 개밖에 없어요. 지금 10시 차는 출발했고,         이제 11시반에 하나 있네요.
4	그래... 뭐 나도 떳떳하진 않아.
3	한국에서 학교 못 다니겠대잖아. 중학교도 가기 싫고.
3	거봐! 술 냄새 난다니까!
4	"근데 아빠를 향한 소은이의 사랑이 	이렇게 쉽게 변하는 걸 보니.. 	엄마 아빠도 어떻게 될지 모르겠다."
2	네 너는 건 혹시 어디에? 보니까 베란다가 없어서.
7	다녀! 내일 9시까지 출근해야 돼.
5	왜? 안 마려운데 어떻게 화장실을 가?
3	 어이쿠 오만원씩이나?
4	그렇구나… 독서실에서 공부하는 애들이 몸이 망가진다더니… 안타깝네…
1	딸 한테 못하는 소리가 없어.
4	네… 알겠습니다.
5	진짜요? 그런 약이 있어요?
1	너 요즘 뭐 억울한 일 생겼어? 이모한테 말해봐.
5	철분제요?
6	뭐라고 하긴 뭐라고 해. 그냥, 걔 남자친구 아니다, 내 동생이다 그랬지 뭐.
4	나는 어제 이모한테 혼나고 나서 얼마나 조심했는데... 그리고 내가 친 사고니까 내가 수습하려고 얼마나 노력했는데~ 이모.. 화 풀고... 내 얘기 좀 들어봐~
5	누나. 누나는 대학교 다녀요?
7	당연하지. 우리 민규가 얼마나 착하고, 공부도 열심히 하고.          수업 시간에 태도도 제일 좋고. 우리 민규, 선생님 최애 제자잖아?
4	그래도 요즘 젊은 애들은. 자리잡기가 힘들잖아. 우리 때처럼 생각하면 안돼.
7	 아 아니에요 형수님! 됐어요!
5	언니, 이번에 차 새로 샀다며?
0	폭력은 나쁜거잖아.. 친구끼리 대화로 해결해야지.. 세훈이가 먼저 폭력을 쓴거잖아. 안 그래?
3	진짜 나는 이제 사람을 믿을 수가 없다
6	뭘?
6	미안해..
0	증거는 무슨 증거야 그게!
7	얼굴은? 얼굴은 안 봐도 돼?
0	아니요. 평생 몰라도 좋아요… 평생…
3	반말 하지말라고?! 너는 니 엄마한테도 그렇게 말하니?!
4	미국 가면 얼굴 볼 일도 드물어 질텐데. 보고 싶어서 어떻게 해. 나도 외롭고.
2	진짜… 아무 것도 묻지 마시구.. 그냥 좀 빌려 주세요.
3	난리네, 난리야.
5	그럼 대학 안 가고 뭐 하고 싶은데?
1	그건 그렇지.
3	말이나 못하면… 어휴... 갑자기 어딜간다는거야 또 걱정되죽겠네…진짜.
5	좀 수상하다. 과잉 반응하는 것 같아.
4	"미안해. 엄마가 너무 정신 없어서 못 봤어. 	근데 그냥 모의고사니까 열심히 해서 다음 번에 잘 보면 되지 않을까?"
0	이모 얘기를 들을 게 뭐가있어?        사촌동생인줄 알았던 재호, 재인이가 알고보니까 제 이복 동생이었다는 얘기요?        아니면 이모가 우리 아빠랑 30년 가까이 불륜 사이였다는 거?        아, 둘이 같은 얘기구나.
5	왜 갑자기 고민 있냐고 해?
2	모르지 나도… 나 섬뜩해서 이제, 집에 못 들어 갈 거 같아.
5	누나 클럽 가봤어?
1	응. 사실 이 사람이 배우래.
6	아니, 사회 생활이라는 게 그런 걸 참고 견디는 거 아니야? 등산 좋아서 오는 사람 누가 있겠어, 다들 본부장님 비위 맞춰주겠다고 주말 반납하고 나오는 거지.
5	" 아니, 대단한 거 아니라니까.	 어? 너 요번에 내려야 되는 거 아니야?"
6	뭐?
7	휴가? 몰라? 어떻게 하고 싶은데?
3	"아직 안 배웠구나. 그게 바로 완료형이라는 거야. 	 내 인생은 이미 결론이 났어. 	 희망이 그냥 gone~"
7	보일러로 연결된 호스가 빠졌는데, 모르고 온수를 쓰셔서 그랬나 봅니다.
6	"난 밥하고 국만 있으면, 	 암거나 상관없어."
5	어. 진짜 까르보나라는... 크림이 안 들어간데.
0	그러니까요. 점장님이 주신 매뉴얼 자체가 억울한 게 너무 많아요.  무조건 참아야 되고. 
5	할머니 왜 그래요. 장난치는 거죠? 재미 없어요~
6	어머니가 많이 걱정 하시던데, 갑자기 수학 점수가 많이 떨어졌다고. 혹시 무슨 일 있었어? 시험시간에 배가 아팠다거나.
3	에이.. 선생님… 외람된 말씀이지만… 준준형차 사고 나면 어떻게 되는지 아세요?
5	왜? 얼마나?
5	내 아들? 기훈이?
7	에휴.. 뭘 자랑이야~ 영화관을 사준것도 아닌데. 재밌게 보고 와!
3	뭐 써본 거 있어?
1	아! 나 알아 알아. 그 고릴라 닮은 사람 말하는 거지?
7	감사합니다 선생님. 그렇지 않아도 저, 연기를 시작했어요.
4	넌 어릴 때부터 뭘 시키면 그렇게 싫어하더라.
1	그래. 그거 물려달라고 눈에 불을 켜고 기다리고 있거든.
5	여친? 연애해?
6	오…. 누나가 인정했단 말이지? 근데 그럼 오히려 아까워 하겠는데...
5	 전화국에서 오래 일하셨었네요?
1	어어. 용어집.
2	내가? 다른 친한 친구는 누군데?
6	내가 왜! 나는 그 게임 한번도 안 해봤어!
6	나는 뭘 새로 배우는게 귀찮아 싫어
1	뭐 화나신 일이 있으세요? 저한테는 말하셔도 돼요. 저 학급 상담 임원이거든요.
5	아… 그렇죠…네... 부르면 나와서 일하는…
3	참... 청소년 범죄를 어떻게 처벌해야할지...
7	네. 정말 죽기 살기로 치료 받고 운동하고 농사지어 건강한 음식만 먹고 해서  기적적으로 건강을 회복했어요. 그리고 그 길로 엑스트라 업체를 찾아갔죠.
7	저… 웹툰 작가요.
0	축구하러 가기로 한 약속은 완전히 쌩까더니. 도서관 가자는 약속은 잘 지키려고 그래?
3	삼촌은 무슨 일을 하길래 이렇게 맨날 바빠?
4	내가 미안해.
3	뭐 한다고 장난을 쳐서 다쳤어!
4	내가 귀여워서, 나랑, 한시도 떨어질 수가 없대.
2	어 그건 맞는 말이다. 근데 희진이, 내일 서른 여섯 되는 거 아니잖아.
0	너야?
7	오. 우리 소형이 능력자네. 근데 연하면 군대는 갔다 온 거야?
1	너 용돈 얼마나 받냐?
4	아…
6	"다행이에요. 할머니 일이 할아버지한테는 	괜찮아져서."
0	왜? 너가 고오급사료 줘서, 건강하게 키울거라더니.
2	"부모님 차를 종종 끌고 다녀서 실운전도 가능합니다. 	 무슨 일이세요 교수님?"
7	그럼… 성훈이 육아 이튜브를 해야겠다.
6	왜긴 일어나라고 패지.. 나 아침에 잘 못 일어나니까
1	어떻게 생겼는데? 사진 있냐?
2	할머니…. 나 진짜 무서워.
7	뭔데?
5	세 개만 있으면 돼?
7	전 분식이 좀 땡기는데 앞에 분식집에서 떡볶이랑 순대 어떠세요?
0	"꼭 명심해야 돼. 지금 다른 어디서도 들을 수 없는 	중요한 인생 이야기를 해주는 거야."
3	그럼 저 다시 들어가 볼게요. 제가 벌어서 드려야 하잖아요. 그쵸?
