	multimodal_emotion	text_script
76389	4	"대학생이면 아직 한참 멀었잖아. 	그냥 지금 보내주면 안돼?"
76390	3	"지금은 니가 나이가 너무 어려서 안돼. 	엄마 아빠가 같이 갈 수가 없잖아. 	나중에 어른 되면, 현우 혼자 갈 수 있으니까,	그 때 보내줄게."
76391	7	엄마 저 노트북 갖고 싶어요.
76392	6	"노트북? 집 컴퓨터 있잖아. 	갑자기 노트북이 왜 필요해?"
76393	6	친구들 다 노트북 있단 말이에요.
76394	6	그런 이유라면 사줄 수 없을 것 같은데?
76395	7	그리고 학교 숙제할 때 필요해요.
76396	6	왜? 집 컴퓨터로는 힘들어?
76397	4	"요즘엔 영상 찍어서 해 가야 되는 숙제가 많은데, 	집 컴퓨터로는 할 수가 없어요."
76398	5	그래? 그런 문제가 있었구나. 그건 엄마가 몰랐네.
76399	1	네. 그래서 노트북이 필요해요.
76400	2	"그것 때문에 새로 컴퓨터를 사는 건 좀 어려울 것 같고, 	집에 있는 컴퓨터에 카메라를 다는 건 어때?"
76401	4	 알았어요.
76402	7	"그래 그렇게 하자. 	대신 컴퓨터에 달 카메라는 현우가 골라볼래?"
76403	7	네 좋아요!
76404	7	"그래, 그럼 어떤 카메라가 좋은지 알아보고 	엄마한테 알려줘~"
76405	6	아 짜증나.
76406	5	뭐가 그렇게 짜증나?
76407	6	오늘 수학 시험 봤는데, 형준이가 나보다 잘봤어.
76408	4	"짜증날게 뭐 있어. 	그게 분하면 다음에 니가 더 열심히 공부해서 	형준이보다 잘 보면 되지."
76409	6	형준이가 공부해서 잘 본거면 짜증 안 나지.
76410	5	"그럼? 형준이가 공부 안 했는데, 	시험을 잘 봐서 짜증이 난거야?"
76411	1	"아니. 형준이가 공부를 했는지 안 했는지는 모르겠는데, 	컨닝 했으니까 공부 안 한거 아닐까?"
76412	5	형준이가 컨닝했어?
76413	7	"응 형준이 컨닝했어. 	허벅지에 펜으로 공식 적어놓는 거 봤어."
76414	5	"그런 일이 있었단 말이야? 	선생님한테 말씀 드렸어?"
76415	2	아직 안 드렸는데…말 해야돼?
76416	2	" 이걸 어떻게 하나… 	엄마가 형준이 엄마한테 전화를 해야하나?"
76417	2	"아니야 그러지마. 그러면 내가 엄마한테 얘기한거 	들키잖아. 그럼 나 고자질쟁이 되는거고."
76418	6	알았어. 그럼 어떻게 하면 좋을지 엄마랑 같이 고민해보자.
76419	4	알겠어.
76420	6	 선생님 공부하기 싫어요.
76421	1	그래? 지금 얼마나 풀었어?
76422	4	지금 세 문제요.
76423	6	"너 세 쪽 풀어야 되지 않아? 	아직 한참 남았네."
76424	6	"그러니까 하기 싫어요. 	남은 게 너무 많아서 하기 싫어요."
76425	6	"근데 어떡해. 니가 오늘도 숙제 안 해와서 	오늘 지금 남아서 나머지 공부 하는거잖아."
76426	6	하아…
76427	6	"오늘은 꼭 다 하고 가야돼! 너 저번시간에 	이번에도 숙제 안 해오면 나머지 공부 한다고 	니 입으로 말했지?"
76428	6	…그러긴 했는데, 다른애들 다 피시방 갔단 말이에요.
76429	1	"어쩔 수 없지 뭐. 	얼른 다 풀고 애들 따라서 피시방 가던가."
76430	4	이거 다 풀면 애들 이제 다 집에 갈 시간이란 말이에요.
76431	6	"그러면 니가 빠릇빠릇하게 숙제를 하지 그랬어. 	왜 안 해와서 지금 이렇게 고생을 해?"
76432	4	그러게 말이에요. 과거의 저를 반성합니다.
76433	2	다음부터는 숙제 잘 해와야겠지?
76434	6	"선생님, 이 문제가 너무 안 풀려요.  	계속 풀었는데, 계산은 맞는 것 같은데 자꾸 답이 틀려요."
76435	6	"그래?  	여기 괄호 안에 있는 부분 먼저 나눴어?"
76436	2	 아니요. 잊어버렸다.
76437	3	"그치? 항상 괄호가 있으면 괄호 안에 있는 거 	먼저 처리해야 된다고 그랬지?"
76438	6	 아 맞다. 바보다!
76439	7	"너무 자책하지 말고. 	지금 잘 하고 있으니까."
76440	5	진짜요?
76441	6	"그러엄! 너 지금 3학년인데 형, 누나들 하는 거 하는거잖아. 	어려운 게 당연하지."
76442	4	저는 맨날 저만 뒤처지는 것 같아서 걱정했어요.
76443	7	선생님은 현우가 열심히 공부하는 모습 보면 정말 너무 기특해.
76444	7	 진짜요? 더 열심히 공부 해야겠다.
76445	7	지금도 잘 하고 있으니까 걱정하지 말고.
76446	1	네 알겠습니다!
76447	5	현우야. 오늘 지아 때렸니?
76448	5	아니요? 제가 걔를 왜 때려요?
76449	6	"오늘 지아가 선생님한테 와서, 	쉬는시간에 현우가 지아를 때렸다고 하던데?"
76450	5	"아, 그거 때린 거 아닌데, 	진석이랑 장난치다가 실수로 지아 친 거에요."
76451	6	지아한테 실수로 친거라고 사과 했어?
76452	6	"	네, 치자마자 바로 사과했어요. 	근데 걔가 울더라구요."
76453	6	지아가 현우가 일부러 때린 줄 알더라고.
76454	0	 아 걔 또 그래.
76455	5	지아가 자주 그랬어?
76456	0	"걔가 저 좋아한단 말이에요. 	제가 뭐만 하면, 그거에 의미부여하고, 	짜증나 죽겠어요. 진짜 실수로 친 거에요. 	사과도 했구요. 못 믿으시겠으면, 선생님 보는 앞에서 다시 사과 할게요."
76457	4	"아니야. 선생님은 현우 믿어. 	지아가 마음이 많이 여려서 그러니까, 	현우가 지아 대할 때 신경을 좀 많이 써줘."
76458	0	 아쒸…
76459	4	선생님이 부탁 좀 할게.
76460	1	누나.
76461	5	 응?
76462	1	누나는 혹시 몇 살이세요?
76463	7	" 나 누나 아니야. 	이모야 이모."
76464	5	이모에요? 나이가 몇 살인데요?
76465	1	이모는 음… 서른 두 살?
76466	5	와 진짜요? 저는 누나 17살인 줄 알았어요.
76467	5	얘가 사회생활을 할 줄을 아네.
76468	1	있잖아요 이모. 저 궁금한 게 있어요.
76469	5	응, 뭔데?
76470	6	원래 인생이 이렇게 힘든 건가요?
76471	5	왜. 인생이 힘들어?
76472	6	"네 인생이 힘들어요. 	제 마음대로 되는 게 하나도 없어요."
76473	5	"왜 인생이 힘들까? 무슨 일인데? 	내가 금방 가보긴 해야 되는데, 잠깐은 시간 있으니까 	말 해볼래?"
76474	5	"제가 학원을 다니는데요. 	거기에 어떤 여자애가 있거든요?"
76475	5	응. 그런데?
76476	6	근데 걔가 저를 좋아해요.
76477	5	걔가 너를 좋아해? 좋은 일이네!
76478	6	근데, 저는 걔가 싫거든요.
76479	3	그 친구가 싫어? 왜 싫어?
76480	3	"짜증나요. 제가 뭐만 하면 그거에 의미부여하고, 	그냥 지우개 빌려준건데, 	걔가 자기 친구들한테 제가 자기를 좋아해서 	지우개를 줬다고 그랬대요."
76481	3	어머 그래?
76482	6	그리고 지우개도 안 돌려줬어요.
76483	3	"그건 좀 문제가 있다. 	그 친구한테 나는 너 좋아하는 거 아니라고 얘기 했어?"
76484	6	"네. 한 번 했는데, 걔가 울었어요. 	그리고 선생님한테 거짓말했어요. 제가 걔를 때렸다구요."
76485	6	"그런 일이 있었구나. 많이 속상했겠다. 	선생님한테는 잘 말씀 드렸어?"
76486	6	"말 하긴 했는데요, 	진짜 억울한데, 선생님이 저 안 믿어주는 것 같아요."
76487	3	힘들었겠다. 부모님께는 말씀 드렸어?
76488	4	엄마 아빠는 둘 다 바쁘세요.
76489	1	엄마, 수진이 이모는 결혼 안한대?
76490	3	"수진이 이모?	 몰라? 오래 사귄 남자친구 있으니까 언젠간 하지 않을까?"
76491	7	그럼 빨리 하면 좋겠다.
76492	5	왜 갑자기?
76493	6	그러면 동생 생기잖아.
76494	3	준호, 동생 갖고 싶어...?
76495	6	응. 근데 우리집 말고 수진이 이모네 집에 생겼으면 좋겠어.
76496	6	그건 또 왜?
76497	4	"우리집에 동생 생기면, 걔가 내 물건 다 가지고 갈 거 아니야.	 그거 싫어. 수진이 이모네 집에 생겼으면 좋겠어."
76498	4	"어차피, 우리 집엔 이제 황새가 안 온대. 	 준호 걱정 안 해도 돼."
76499	4	왜?
76500	7	"그냥, 황새가 못 오는 상황이 됐어.	 우리 그 황새, 수진이 이모네 가라고 빌어보자."
76501	7	그래! 황새야 수진이 이모네는 상지동 꿈나라 아파트 504동 703호야!503동 아니고 504동!헷갈리지 말고 잘 찾아가야 돼~
76502	7	준호야, 수진이 이모 결혼한대!
76503	7	우리가 그때 황새한테 빌어서 그런가보다!
76504	7	"그런가봐!	 우리 준호, 수진이 이모 결혼식에 뭐 입고 가지?"
76505	7	나, 파란색 매니카 티셔츠!
76506	6	너 그거 입고 가면, 수진이 이모가 못 들어오게 할 걸?
76507	6	"왜? 	 수진이 이모는 왜 내 티셔츠 싫어해?"
76508	2	"그 이모가 원래 멋쟁이잖아.	 이모 기준치 통과하려면, 준호 옷 좀 사러 가야겠는데?"
76509	7	 마트 갈거야?
76510	6	백화점 가야지.
76511	4	 백화점...?
76512	5	백화점 싫어?
76513	6	"백화점만 가면, 엄마 본 데 또 보고, 본 데 또 보고,	 갔던 데 또 가고, 또 가고- 그러잖아."
76514	7	알았어. 그럼 엄마가 이번엔 딱 두 바퀴만 돌게. 어때?
76515	4	두 바퀴나..?
76516	6	"두 바퀴는 돌아야 돼.	 처음에 다 돌아보지도 않고 막 지르면, 무조건 후회한다?"
76517	7	준호야, 지쳤어?
76518	6	 완전 지쳤어.
76519	7	"이모가 준호 멋진 옷 사줄려고 그랬지~	 우리 딱 한 바퀴만 더 돌고,"
76520	6	아아아....
76521	7	그럼 반 바퀴.
76522	6	네에....
76523	7	"그럼, 저쪽 왼쪽으로 돌자. 	 아까 봤던, 그 흰색에 파란 줄 들어간 조끼가 제일 나았던 거 같애."
76524	6	"네에... 어느 쪽이든 아~무 상관 없어요.	 그냥 대충 사고 갑시다!"
76525	7	"이모 사전에 대충이란 말은 없어!	 인생 대충 살면 안되는 거야, 준호야.	 무조건! 최선을 다해서! 열심히! 빡세게!"
76526	6	나는 그렇게 살기 싫은데...
76527	5	왜?
76528	6	"너무 힘들잖아...	 난 다음에 돌멩이로 태어날래."
76529	6	얘가, 무슨 인생 4회차 같은 소리를 하고 앉아있어.
76530	7	이모, 결혼하면 애기 태어나는 거지?
76531	5	" 어우 얘가? 이모 아직 결혼도 안 한 아가씨야~	 부끄럽게 벌써 애기 얘기를 하구있어~"
76532	4	애기 안 태어나는 거야?
76533	7	 태어나긴..태어나겠지?
76534	7	그럼 나 남자로 낳아죠라 이모.
76535	2	"그게, 이모 맘대로 되는 게 아니야..	 삼신 할머니한테 빌어야지."
76536	4	"저번에 황새한테 빌었는데, 	 남자애로 해달라는 걸 깜빡했어.	 삼신 할머니한테는 어떻게 빌어야 돼?"
76537	5	"황새한테 빌었다고?	 이모 애기를?"
76538	1	어. 엄마랑.
76539	6	"너네 왤케 설레발이야.	 이모는 우선 결혼부터 해야된다고."
76540	1	이모 이제 결혼 하잖아.
76541	2	"근데, 이모 신혼도 좀 즐기고 싶고,	 그리고 이모는 딸 낳고 싶은데?"
76542	7	"남자애면 좋겠는데........근데 여자애도 좋아!	 이모 맘대로 낳아."
76543	7	준호, 이모 결혼하는 거 잘 봤어?
76544	7	응. 이모 예뻤어.
76545	7	"진짜? 이모 예뻤어?	 얼마나 예뻤어~~?"
76546	1	그냥 예뻤어.
76547	6	야. 그냥이 뭐야.  이모 결혼식 날인데, 인심 좀 쓰지!
76548	7	음...평소보다 쫌 많이 예뻤어.
76549	7	"그랬어?	 이모 맨날 드레스 입고 살까?"
76550	6	아니. 너무 부담스럽잖아.
76551	6	시크하기는. 밥은. 맛있는 거 많이 먹었어?
76552	6	응. 화장실 갔다와서, 갈비 또 푸러 가려고!
76553	6	"그래. 잔뜩 먹어. 	 준호 뽕 뽑아야 된다?"
76554	7	"어. 걱정 마.	 이모도 이제 다이어트 끝났잖아. 얼른 먹어."
76555	3	"어. 이모도 이제 잔뜩 먹으려구. 	 이모 이제 테이블 돌아야돼서, 가볼게."
76556	1	응.
76557	7	준호 와줘서 고마워. 잘 놀다 가~
76558	5	이모!
76559	5	응?
76560	7	결혼 축하해!
76561	4	 엄마....
76562	5	준호 왜 그래? 꿈꿨어?
76563	4	응...
76564	5	무슨 꿈을 꿨는데, 이렇게 슬퍼?
76565	5	"어... 꿈에 엄청 큰 공룡이 나왔는데..	 걔가 우리 집을 밟아가지고	 우리 집이 뿌서졌어..."
76566	5	공룡 나오는 영화 보고자서 그런가보다.
76567	5	"몰라... 근데 걔가 밟아서	 엄마랑 아빠가 깔려서, 막 울면서 수진이 이모네로 가라고 그랬어."
76568	5	어구, 그래서 준호가 슬펐어?
76569	5	응. 그래서 전철타고 수진이 이모네로 가는데
76570	5	"준호, 전철 혼자 타고 갔어?	 꿈에서 다 커버렸네."
76571	6	 아 들어봐~!
76572	5	"어 알았어. 알았어.	 그래서 어떻게 됐어? 수진이 이모가 맞아줬어?"
76573	5	"수진이 이모네에 창문이 엄청 큰 게 있는데,	 그 안에서 수진이 이모네 애기가 있어가지고	 나는 못 들어갔어.."
76574	5	"아이고, 그랬구나. 그래서 준호가 슬펐구나.	 엄마아빠가 없는데, 수진이 이모도 못 알아주고~"
76575	4	엄마 어디 가지마.
76576	7	알았어~ 엄마 준호두고 어디 안 갈게.
76577	7	이모, 나 어제 이모 꿈꿨다?
76578	5	이모가 준호 꿈에 나왔다고?
76579	6	응! 근데 이모가 문도 안 열어줬어!
76580	6	이모가 문도 안 열어줬다고?
76581	6	"응. 이모가 이모네 애기랑 노느라고	 내가 창문 밖에 있었는데, 보지도 않았어!"
76582	0	"야, 창문 밖에서 보고만 있는데 이모가 어떻게 알아~	 와서 창문을 두들겨야 이모가 알지~"
76583	6	흥!
76584	5	근데, 이모가 애기를 안고 있었어?
76585	1	응, 완전 쪼끄만 애기.
76586	6	뭐지~? 딸이었어, 아들이었어?
76587	1	남자애같이 생겼는데, 분홍색 입고 있었는데.
76588	6	"어, 되게 혼란스럽네?	 준호야, 혹시... 이거 태몽인가?"
76589	5	태몽이 뭔데?
76590	1	애기 태어날 때 꾸는 꿈~!
76591	5	이모 애기 가졌어?
76592	2	모르겠어~ 오늘 가서 확인해봐야지!
76593	4	준호야, 너 쩌번에 꿈꿨던 거...
76594	7	응! 이모 애기 가졌대?
76595	4	" 아니, 그거 그냥 개꿈인가봐.	 이모 애기 안 가졌어."
76596	6	개꿈 아닌데. 공룡 꿈인데..!
76597	6	"공룡? 걔도 꼬리랑 있는 게 개랑 비슷하잖아.	 어쨌든! 아~무 의미도 없었다는 거지.	 너 때문에 이모 괜히 기대했잖아!"
76598	3	나 암 것도 안 했는데 이모가 혼자 기대했잖아~
76599	3	" 그건 인정. 	 니가 쩌번부터 하도 동생, 동생하니까 이모도 전염됐잖아?"
76600	7	이모, 동생 언제 낳아주는데?
76601	6	"이모도 낳아주고 싶어. 근데 그게 이모 맘대로 안되잖아~	 너 이렇게 동생, 동생 독촉하면, 오던 동생도 도망간다?"
76602	5	진짜? 그럼 나 이제 안 그럴게.
76603	7	"그래. 올 동생은 어련히~ 알아서 오게 돼 있어.	 우리 차분히 기다려주자?"
76604	5	알았어. 대신 오면 이모가 말해줘.
76605	7	알았어. 이모가 준호한테 쩨일~ 먼저 얘기해줄게!
76606	6	엄마, 수진이 이모네 애기는 아직 멀었대?
76607	2	"그게, 이모도 얼른 왔으면 좋겠는데,	 맘처럼 안되나봐."
76608	6	애기가 안 온대?
76609	4	"그럴 수도 있나봐.	 근데 조금 더 기다려보면 애기 맘이 바뀔 수도 있어~"
76610	4	빨리 바꼈음 좋겠다.
76611	2	"준호, 한동안 수진이 이모 앞에서 애기 얘기 꺼내지 마.	 알았지?"
76612	5	왜?
76613	6	"이모도 애기 보고싶은데, 안 오니까 속상하대.	 준호가 계속 얘기하면, 이모 더 속상하겠지."
76614	4	 알았어...
76615	4	에휴, 세상 일이 맘처럼 쉽지가 않다...
76616	6	에휴, 그런가봐.
76617	7	"	  꼭 뭐 알고 얘기하는 것처럼 그래~?"
76618	4	 에휴...
76619	7	엄마, 나는 태몽이 뭐였어?
76620	1	준호? 태몽이 뭔지 알아?
76621	7	응. 이모가 애기가 태어날 때 꾸는 꿈이랬는데.
76622	7	아, 수진이 이모가 알려줬어?
76623	7	응. 엄마는 무슨 꿈꿨어?
76624	7	준호 태몽은, 엄마가 아니고 할아버지가 꿨는데,
76625	5	할아버지가 꿔도 태몽이야?
76626	7	"그럼. 원래 가까운 친척들도 꾸고, 친구들도 꾸고 그래. 	 준호는, 할아버지가 막 안개가 자욱한 수박밭에 있었는데	 엄청 환-하게 빛이 나는 수박 하나가 있었대."
76627	5	수박에서 빛이 난다고?
76628	7	어. 엄청 눈부시게 빛이 나고 있었는데,  할아버지가 똑 따서 품에 끌어안았대.
76629	5	"빛나는 수박을?	  뭔가 웃기다. 왜 수박에서 빛이 나지?"
76630	5	모르지. 준호가 아는 거 아니야?
76631	4	난 모르는데~
76632	7	"태몽에서 빛이 나는 건, 좋은 거래.	 준호가 나중에 훌륭한 사람이 되려나보지?"
76633	7	아빠, 아빠는 몇 살이야?
76634	7	아빠는 올 해 서른 여섯이지?
76635	5	히익! 서른 여섯? 나는 언제 서른 여섯 되나?          하나, 둘, 셋,넷
76636	7	에이, 그렇게 세서 언제 여섯 돼? 아직 한참 남았어. 그렇게 먼 미래는 생각하지마.
76637	6	근데 담임 선생님이 인간은 언제나 내일을 생각하며 살아가야 된다고 그랬어.
76638	2	어 그건 맞는 말이다. 근데 희진이, 내일 서른 여섯 되는 거 아니잖아.
76639	7	그러네. 서른 여섯은 아직 한참 남았어.
76640	7	그래서, 내일을 생각하니, 오늘 뭘 해야할 것 같아?
76641	7	내일을 생각하면 오늘 일찍 자야지?일찍 자고 일찍 일어나야 키 큰다 그랬잖아.
76642	7	음. 오늘 학교랑 학원 숙제는 다 했어?
76643	2	.....아니....
76644	1	내일까지인 숙제 있어?
76645	2	.....응.....
76646	7	아직 여덟시밖에 안 됐으니까 숙제 해야겠지?
76647	1	아빠는 아직 삼십대야?
76648	7	 아빠는 아직 삼십대지?
76649	2	 아빠는 언제 사십대 돼?
76650	5	왜? 희진이는 아빠가 삼십대인게 싫어? 얼른 사십대가 됐으면 좋겠어?
76651	0	아빠는 아빠가 삼십대인게 좋아?
76652	7	아빠는 좋지! 아직 창창하잖아.
76653	4	 그럼 나도 기뻐.
76654	6	뭐야. 뭐야 무슨 일인데? 학교에서 무슨 일 있었어? 아니면 어디서 뭐 봤어? 갑자기 왜 이렇게 시무룩해.
76655	0	아니 그게 아니라...다른 친구들 아빠는 다 사십대거든. 심지어 현우네 아빠는 오십 다섯살이래!!
76656	7	그래서 그게 부러웠어?
76657	0	아니, 꼭 그런 건 아닌데, 현우가 자기네 아빠가 나이 제일 많으니까, 자기가 짱이고, 아빠가 나이 제일 어리니까, 내가 꼴등이라 그랬단 말이야.
76658	7	" 그런 일이 있었구나. 	"
76659	6	웃지마. 나는 심각하단 말이야.
76660	7	 웃음이 나오는 걸 어떡해.
76661	7	아빠, 아빠는 어쩌다가 엄마랑 결혼하게 됐어?
76662	2	엄마랑 결혼? 갑자기 그건 왜?
76663	7	"아니 궁금하잖아. 엄마는 성격도 더럽고, 얼굴도 별로 안 예쁜데, 	아빠가 엄마랑 왜 결혼했나 싶어서."
76664	7	 왜? 엄마 얼굴도 예쁘고, 성격도 좋지.
76665	7	아닌데? 엄마 완전 마귀잖아.
76666	7	너희 엄마가 처녀 때 얼마나 예뻤는데.
76667	7	정말로?
76668	7	응! 너 엄마 젊었을 때 사진 못 봤어?
76669	7	못 봤어. 있어? 엄마 젊었을 때 사진?
76670	7	당연히 있지. 집 앨범에도 있어. 한 번 볼래?
76671	7	응. 궁금해. 보여줘.  결혼사진도 있어?
76672	7	"당연히 있지. 아빠 핸드폰에 있는데? 	맨날 아빠 핸드폰 보면서 그것도 몰랐어?"
76673	7	응! 진짜로 몰랐어. 사진 보여줘! 궁금해. 엄마 지금이랑 어떻게 다른지.
76674	7	알겠어. 잠깐만
76675	7	" 	봐봐, 이거 엄마 아빠 결혼사진. 엄마 엄청 예뻤지? 	아빠가 이 모습에 반해서 엄마랑 결혼했잖아."
76676	5	"우와~ 엄마 진짜 예뻤다. 	 근데 지금은 왜 저렇게 됐어?"
76677	7	" 이거 봐. 	이거 결혼식 때 사진."
76678	5	어? 잠깐만, 여기 엄마랑 아빠 사이에 있는 애기 누구야?
76679	7	이거 너지. 누구긴 누구야.
76680	2	엄마 아빠 결혼사진에 내가 왜 있어?
76681	6	" 아…그거는 어, 엄마랑 아빠랑 결혼하기 전에 	희진이가 먼저 태어나서 그래."
76682	1	애기는 결혼한 사람들 사이에서 태어나는 거 아니야?
76683	6	" 꼭 그런 건 아니야. 	가끔은 아닐 때도 있어."
76684	6	이상하다. 엄마가 애기는 결혼하고 갖는 거라고 그랬는데.
76685	2	엄마가 그런 말을 했어?
76686	1	응!
76687	2	 큰일났네.
76688	7	아빠, 나 라면 먹고 싶어.
76689	6	"라면? 라면 몸에 안 좋아 안돼. 	엄마가 카레 해놓고 갔잖아. 카레랑 김치랑 먹자."
76690	0	"또 카레야? 3일 째 카레만 먹고 있잖아. 	다른 것 좀 먹으면 안돼?"
76691	1	"다른 거 뭐? 뭐 먹고 싶은데? 	아빠 요리할 줄 모르는데?"
76692	6	"아빠는 왜 요리할 줄 몰라? 	아빠 나이도 많잖아."
76693	6	"아빠는 일을 하잖아. 	그래서 요리할 줄 몰라."
76694	0	"엄마도 일 하잖아. 근데 엄마는 요리 하잖아. 	잘하지는 못해도 엄마는 3일 동안 똑같은 것만 주지는 않는데?"
76695	1	"그러면 오늘 뭐 시켜 먹을까? 	뭐 백반같은거?"
76696	6	무슨 백반을 시켜먹어. 아저씨같이.
76697	7	아빠 아저씨 맞아.
76698	1	그냥 라면 먹자.
76699	4	 알았어. 그냥 라면 먹자.
76700	7	짜장라면이랑 불닭라면이랑 섞어서 끓이자.
76701	1	알았어…
76702	1	아빠, 엄마 언제와?
76703	1	엄마? 이제 이틀 있으면 오지.
76704	0	아…그러면 이틀 동안 또 계속 카레만 먹어야 돼?
76705	4	왜? 카레 싫어?
76706	0	"아니, 가끔 학교에서 수요일 급식으로 나오면 좋지. 	근데 요즘 맨날 카레만 먹고 있잖아."
76707	1	냉동실에 사골도 있는데, 사골 먹을래?
76708	0	또 사골? 일주일 전에 맨날 사골만 먹었잖아.
76709	4	미안해. 엄마가 요즘 갑자기 출장이 많아져서 그래.
76710	0	"그걸 아빠가 왜 미안해해. 	미안하면 요리를 배우든가, 아니면 치킨을 시켜주든가."
76711	7	아이고 우리 딸래미, 오늘 또 왜 이렇게 까탈스럽게 나오실까?
76712	0	그래서 치킨 시켜줄거야 요리해줄거야?
76713	7	"치킨 시켜줄게. 치킨 먹자. 	어떤 치킨 먹고 싶어? 후라이드? 양념? 갈릭? 아니면 간장?"
76714	7	아무거나 치킨이면 괜찮아.
76715	7	오케이! 우리 맨날 시키는 곳에서 시킨다?
76716	6	 아니오.
76717	1	그러면 뭐 먹을까?
76718	7	아니요 괜찮아요. 저 다이어트 중이에요.
76719	7	" 아… 다이어트 중이구나. 	그러면 어떻게 하면 좋을까?"
76720	7	그냥 지금 이대로도 괜찮아요.
76721	7	그래? 이따가 맛있는 거 먹을거야?
76722	7	잘 모르겠는데, 큰엄마가 갈비 해주신다고 그랬어요.
76723	7	"아…희진 집사님 갈비 맛있지. 	맛있겠다. 돼지갈비, 소갈비?"
76724	7	" 	당연히 소갈비죠. 큰엄마는 소갈비 잘하잖아요."
76725	7	"그치. 희진 집사님 소갈비 맛있지. 	너 되게 좋겠다. 부럽다."
76726	7	 그럼 이따가 우리랑 같이 저녁 먹을래요?
76727	7	 아니야. 나는 우리 가족이랑 저녁 먹어야지.
76728	1	"오빠네 가족들은 어디 살아요? 	우리처럼 다들 서울 살아요?"
76729	6	아니, 나는 이따가 대구 내려가야 돼.
76730	5	와.. 대구면 차 엄청 막히지 않아요?
76731	1	응 그래서 기차타고 가려고.
76732	6	"기차 예약 했어요? 	사람 엄청 많을텐데."
76733	7	당연하지. 이미 한 달 전에 기차 예약 해놨지.
76734	1	근데, 오빠는 왜 아침에 안 가고 저녁에 가요?
76735	4	"응. 오빠는 잠깐 여자친구 만나고 가려고 	저녁 기차로 예약했어."
76736	7	여자친구? 여자친구 언제 만나는데요?
76737	4	"원래 지금 만났어야 됐는데, 	빠꾸먹었어."
76738	4	헐…
76739	4	오빠 불쌍하지…
76740	4	"네… 추석에 까인거에요? 	헤어졌어요?"
76741	4	아니, 그런 건 아니고 여자친구가 갑자기 가족들이랑 좀 일찍 만나게 됐대. 그래서 추석 끝나고 나중에 만나려고.
76742	6	아 그런거구나.
76743	7	"재은이는 남자친구 있어? 	아니면 학교에 좋아하는 남자애 있어?"
76744	2	 으…응?
76745	7	오~ 이렇게 당황하는 거 보면 있나본데?
76746	6	아… 아니야 그런 거 아니야.
76747	7	"그런 거 아니면 뭔데?	있는 거 맞지?"
76748	4	….응….
76749	7	누군데 누군데? 학교 같이 다니는 친구야?
76750	6	….아니….
76751	7	"그럼 누군데? 학원 같이 다니는 친구야? 	아니면 뭐 소꿉친구?"
76752	4	….학원 같이 다니는 친구…..
76753	7	어떤 학원? 영어? 수학?
76754	4	영어…..
76755	7	잘 생겼어? 어떤데? 아 왜 이렇게 말을 아껴. 좀 알려줘봐봐.
76756	0	 뭐 이렇게 궁금한 게 많아?
76757	6	" 알았어… 안 물어볼게. 	갑자기 그렇게 화를 내면 어떡해."
76758	0	"아니, 삼촌이 갑자기 너무 많이 물어보니까 그렇지. 	한 번에, 하나씩, 천천히,"
76759	6	"알았어. 학원친구라는 거는 알았고. 	영어 학원 친구라는 것도 알았고. 	만난 지 얼마나 된 친구야?"
76760	5	한… 두 달정도?
76761	5	그러면 같은 반이야?
76762	5	"응 같은 레벨. 	근데 나보다 훨씬 잘해."
76763	5	우와 왜 좋아하게 됐어?
76764	7	…몰라….
76765	7	"왜애~ 말해줘봐봐. 	왜 좋아하게 됐는데?"
76766	7	"….진짜 몰라…	좋아하는 데 이유가 어딨어. 그냥 좋아하는 거지."
76767	5	그런거야?
76768	5	응. 삼촌은 숙모랑 결혼을 대체 어떻게 한거야.
76769	6	좋으니까 했지.
76770	5	삼촌은 그럼 숙모가 왜 좋았는데?
76771	5	음… 예뻐서?
76772	5	"예뻐서? 이유가 그게 다야? 	다른 이유는 없어?"
76773	5	잘 모르겠는데?
76774	7	"봐봐. 그래서 사랑인거지. 	절대로 예쁜 것만으로는 좋아할 수 없거든."
76775	7	왜? 니가 좋아하는 남자애는 어떻길래?
76776	7	"잘생겼는데, 공부도 잘하고, 친절해. 	저번에 지우개 없을 때도 지우개도 빌려줬어."
76777	7	고작 지우개 빌려준 거에 반한거야?
76778	7	아니야. 그런 건 아니야.
76779	5	"하여튼, 재은이가 누굴 좋아하다니 의왼데? 	원래 삼촌이랑 결혼한다고 그랬잖아."
76780	5	삼촌…그건 안돼. 불법이야.
76781	5	 선생님..제가 드릴 말씀이 있는데요…
76782	6	응 희진아 무슨 일이야?  어어, 미안해. 학생이 와가지고 이따가 전화할게.  어, 무슨 일이야 희진아.
76783	2	….어…쌤 ….제가요.
76784	6	희진아 더 크게 말해야지. 선생님 하나도 안 들린다.
76785	2	아…그게…제가요….
76786	5	응. 희진이가?
76787	2	제가 밥을 먹는데요….
76788	5	 희진이가 밥을 먹는데?
76789	6	그런데…현우가 자꾸만 와서요….
76790	5	현우가 괴롭혔어?
76791	6	….아니요? 그런 건 아니고요.
76792	0	"그러면 현우가 어떻게 했는데? 	말을 해야 선생님이 알지."
76793	5	…아니에요. 괜찮아요.
76794	6	말을 해야 선생님이 아는데…
76795	6	"근데 공부 열심히 했는데, 성적이 잘 안 나왔나봐요. 	진짜 공부 열심히 하긴 했는데."
